fecha,altura_astronomica_m,altura_medida_m
2026-07-29T00:45:00,0.41,0.51
2026-07-29T01:45:00,0.88,0.9
2026-07-29T02:45:00,1.64,1.78
2026-07-29T03:45:00,2.44,2.63
2026-07-29T04:45:00,3.1,3.27
2026-07-29T05:45:00,3.53,3.6
2026-07-29T06:45:00,3.7,3.76
2026-07-29T07:45:00,3.58,3.67
2026-07-29T08:45:00,3.16,3.34
2026-07-29T09:45:00,2.5,2.88
2026-07-29T10:45:00,1.77,2.24
2026-07-29T11:45:00,1.22,1.56
2026-07-29T12:45:00,1.07,1.21
2026-07-29T13:45:00,1.38,1.44
2026-07-29T14:45:00,2.04,2.25
2026-07-29T15:45:00,2.83,3.09
2026-07-29T16:45:00,3.51,3.82
2026-07-29T17:45:00,3.95,4.11
2026-07-29T18:45:00,4.09,4.17
2026-07-29T19:45:00,3.9,3.94
2026-07-29T20:45:00,3.37,3.6
2026-07-29T21:45:00,2.56,2.83
2026-07-29T22:45:00,1.61,1.92
2026-07-29T23:45:00,0.78,1.13
