fecha,altura_astronomica_m,altura_medida_m
2026-08-20T00:45:00,3.76,3.88
2026-08-20T01:45:00,3.26,3.46
2026-08-20T02:45:00,2.43,2.68
2026-08-20T03:45:00,1.45,1.71
2026-08-20T04:45:00,0.69,0.79
2026-08-20T05:45:00,0.48,0.35
2026-08-20T06:45:00,0.92,0.74
2026-08-20T07:45:00,1.82,1.77
2026-08-20T08:45:00,2.81,2.96
2026-08-20T09:45:00,3.58,3.94
2026-08-20T10:45:00,4.01,4.32
2026-08-20T11:45:00,4.12,4.56
2026-08-20T12:45:00,3.99,4.61
2026-08-20T13:45:00,3.58,4.44
2026-08-20T14:45:00,2.85,3.99
2026-08-20T15:45:00,1.9,2.96
2026-08-20T16:45:00,0.99,2.17
2026-08-20T17:45:00,0.47,1.54
2026-08-20T18:45:00,0.55,1.39
2026-08-20T19:45:00,1.18,1.95
2026-08-20T20:45:00,2.07,3.31
2026-08-20T21:45:00,2.92,4.01
2026-08-20T22:45:00,3.53,4.41
2026-08-20T23:45:00,3.85,4.63
