fecha,altura_astronomica_m,altura_medida_m
2026-09-09T00:45:00,2.42,2.28
2026-09-09T01:45:00,3.0,3.06
2026-09-09T02:45:00,3.34,3.64
2026-09-09T03:45:00,3.45,3.74
2026-09-09T04:45:00,3.33,3.56
2026-09-09T05:45:00,2.99,3.22
2026-09-09T06:45:00,2.5,2.67
2026-09-09T07:45:00,1.94,2.02
2026-09-09T08:45:00,1.5,1.53
2026-09-09T09:45:00,1.35,1.36
2026-09-09T10:45:00,1.56,1.7
2026-09-09T11:45:00,2.07,2.38
2026-09-09T12:45:00,2.71,2.96
2026-09-09T13:45:00,3.28,3.54
2026-09-09T14:45:00,3.67,3.94
2026-09-09T15:45:00,3.84,4.12
2026-09-09T16:45:00,3.79,4.13
2026-09-09T17:45:00,3.51,3.93
2026-09-09T18:45:00,2.99,3.46
2026-09-09T19:45:00,2.27,2.74
2026-09-09T20:45:00,1.51,1.81
2026-09-09T21:45:00,0.92,0.99
2026-09-09T22:45:00,0.72,0.57
2026-09-09T23:45:00,0.97,0.79
