fecha,altura_astronomica_m,altura_medida_m
2026-07-05T00:45:00,2.49,2.48
2026-07-05T01:45:00,1.6,1.68
2026-07-05T02:45:00,0.78,0.82
2026-07-05T03:45:00,0.33,0.23
2026-07-05T04:45:00,0.43,0.16
2026-07-05T05:45:00,1.06,0.75
2026-07-05T06:45:00,1.97,1.72
2026-07-05T07:45:00,2.86,2.72
2026-07-05T08:45:00,3.48,3.51
2026-07-05T09:45:00,3.76,3.82
2026-07-05T10:45:00,3.71,3.86
2026-07-05T11:45:00,3.39,3.65
2026-07-05T12:45:00,2.84,3.13
2026-07-05T13:45:00,2.14,2.38
2026-07-05T14:45:00,1.48,1.46
2026-07-05T15:45:00,1.08,0.86
2026-07-05T16:45:00,1.16,1.25
2026-07-05T17:45:00,1.7,1.6
2026-07-05T18:45:00,2.51,2.43
2026-07-05T19:45:00,3.3,3.31
2026-07-05T20:45:00,3.84,3.77
2026-07-05T21:45:00,4.05,3.97
2026-07-05T22:45:00,3.96,4.0
2026-07-05T23:45:00,3.6,3.82
