fecha,altura_astronomica_m,altura_medida_m
2026-08-21T00:45:00,3.9,4.63
2026-08-21T01:45:00,3.65,4.4
2026-08-21T02:45:00,3.06,3.76
2026-08-21T03:45:00,2.18,3.34
2026-08-21T04:45:00,1.28,2.45
2026-08-21T05:45:00,0.69,1.49
2026-08-21T06:45:00,0.69,1.31
2026-08-21T07:45:00,1.27,1.88
2026-08-21T08:45:00,2.17,3.05
2026-08-21T09:45:00,3.05,3.87
2026-08-21T10:45:00,3.69,4.3
2026-08-21T11:45:00,4.02,4.53
2026-08-21T12:45:00,4.11,4.56
2026-08-21T13:45:00,3.95,4.41
2026-08-21T14:45:00,3.49,3.94
2026-08-21T15:45:00,2.7,3.09
2026-08-21T16:45:00,1.72,2.31
2026-08-21T17:45:00,0.87,1.34
2026-08-21T18:45:00,0.45,1.0
2026-08-21T19:45:00,0.64,1.32
2026-08-21T20:45:00,1.31,2.24
2026-08-21T21:45:00,2.18,3.25
2026-08-21T22:45:00,2.96,3.82
2026-08-21T23:45:00,3.5,4.18
