fecha,altura_astronomica_m,altura_medida_m
2026-09-14T05:45:00,2.76,1.96
2026-09-14T06:45:00,3.38,2.87
2026-09-14T07:45:00,3.65,3.43
2026-09-14T08:45:00,3.66,3.51
2026-09-14T09:45:00,3.47,3.24
2026-09-14T10:45:00,3.07,2.78
2026-09-14T11:45:00,2.41,2.12
2026-09-14T12:45:00,1.59,1.36
2026-09-14T13:45:00,0.89,0.75
2026-09-14T14:45:00,0.62,0.61
2026-09-14T15:45:00,0.95,1.17
2026-09-14T16:45:00,1.74,1.99
2026-09-14T17:45:00,2.65,
2026-09-14T18:45:00,3.34,
2026-09-14T19:45:00,3.7,
2026-09-14T20:45:00,3.79,
2026-09-14T21:45:00,3.69,
2026-09-14T22:45:00,3.41,
2026-09-14T23:45:00,2.85,
