fecha,altura_astronomica_m,altura_medida_m
2026-09-01T00:45:00,2.09,1.97
2026-09-01T01:45:00,1.34,1.34
2026-09-01T02:45:00,0.86,0.71
2026-09-01T03:45:00,0.84,0.67
2026-09-01T04:45:00,1.31,1.33
2026-09-01T05:45:00,2.07,2.08
2026-09-01T06:45:00,2.83,2.99
2026-09-01T07:45:00,3.37,3.61
2026-09-01T08:45:00,3.61,3.84
2026-09-01T09:45:00,3.59,3.88
2026-09-01T10:45:00,3.35,3.69
2026-09-01T11:45:00,2.9,3.23
2026-09-01T12:45:00,2.26,2.54
2026-09-01T13:45:00,1.57,1.68
2026-09-01T14:45:00,1.06,1.04
2026-09-01T15:45:00,0.94,0.87
2026-09-01T16:45:00,1.28,1.38
2026-09-01T17:45:00,1.96,2.23
2026-09-01T18:45:00,2.72,3.15
2026-09-01T19:45:00,3.32,3.83
2026-09-01T20:45:00,3.66,4.0
2026-09-01T21:45:00,3.74,4.08
2026-09-01T22:45:00,3.58,3.93
2026-09-01T23:45:00,3.17,3.52
