fecha,altura_astronomica_m,altura_medida_m
2026-07-30T03:45:00,1.75,2.1
2026-07-30T04:45:00,2.57,2.94
2026-07-30T05:45:00,3.2,3.47
2026-07-30T06:45:00,3.59,3.76
2026-07-30T07:45:00,3.7,3.86
2026-07-30T08:45:00,3.52,3.71
2026-07-30T09:45:00,3.05,3.37
2026-07-30T10:45:00,2.34,2.75
2026-07-30T11:45:00,1.6,1.97
2026-07-30T12:45:00,1.1,1.33
2026-07-30T13:45:00,1.04,1.07
2026-07-30T14:45:00,1.47,1.44
2026-07-30T15:45:00,2.21,
2026-07-30T16:45:00,3.01,
2026-07-30T17:45:00,3.64,
2026-07-30T18:45:00,3.99,
2026-07-30T19:45:00,4.03,
2026-07-30T20:45:00,3.75,
2026-07-30T21:45:00,3.18,
2026-07-30T22:45:00,2.35,
2026-07-30T23:45:00,1.42,
