fecha,altura_astronomica_m,altura_medida_m
2026-08-03T00:45:00,2.33,2.03
2026-08-03T01:45:00,1.47,1.08
2026-08-03T02:45:00,0.77,0.32
2026-08-03T03:45:00,0.49,0.0
2026-08-03T04:45:00,0.76,0.33
2026-08-03T05:45:00,1.47,1.17
2026-08-03T06:45:00,2.33,2.24
2026-08-03T07:45:00,3.07,3.29
2026-08-03T08:45:00,3.52,3.77
2026-08-03T09:45:00,3.66,3.88
2026-08-03T10:45:00,3.53,3.74
2026-08-03T11:45:00,3.16,3.23
2026-08-03T12:45:00,2.58,2.64
2026-08-03T13:45:00,1.89,1.81
2026-08-03T14:45:00,1.27,0.99
2026-08-03T15:45:00,0.98,0.52
2026-08-03T16:45:00,1.17,0.78
2026-08-03T17:45:00,1.77,1.55
2026-08-03T18:45:00,2.56,2.51
2026-08-03T19:45:00,3.27,3.39
2026-08-03T20:45:00,3.72,3.8
2026-08-03T21:45:00,3.88,3.94
2026-08-03T22:45:00,3.77,3.9
2026-08-03T23:45:00,3.41,3.55
