fecha,altura_astronomica_m,altura_medida_m
2026-08-22T00:45:00,3.79,4.31
2026-08-22T01:45:00,3.8,4.25
2026-08-22T02:45:00,3.5,3.95
2026-08-22T03:45:00,2.87,3.14
2026-08-22T04:45:00,2.03,2.43
2026-08-22T05:45:00,1.25,1.51
2026-08-22T06:45:00,0.84,1.05
2026-08-22T07:45:00,0.98,1.05
2026-08-22T08:45:00,1.59,1.86
2026-08-22T09:45:00,2.41,2.95
2026-08-22T10:45:00,3.15,3.77
2026-08-22T11:45:00,3.67,4.19
2026-08-22T12:45:00,3.95,4.44
2026-08-22T13:45:00,4.03,4.43
2026-08-22T14:45:00,3.87,4.37
2026-08-22T15:45:00,3.37,4.0
2026-08-22T16:45:00,2.55,3.43
2026-08-22T17:45:00,1.59,2.68
2026-08-22T18:45:00,0.8,2.0
2026-08-22T19:45:00,0.5,1.6
2026-08-22T20:45:00,0.75,1.89
2026-08-22T21:45:00,1.42,2.63
2026-08-22T22:45:00,2.23,3.52
2026-08-22T23:45:00,2.93,4.05
