fecha,altura_astronomica_m,altura_medida_m
2026-09-08T00:45:00,3.14,2.95
2026-09-08T01:45:00,3.45,3.49
2026-09-08T02:45:00,3.51,3.62
2026-09-08T03:45:00,3.33,3.4
2026-09-08T04:45:00,2.93,2.96
2026-09-08T05:45:00,2.37,2.18
2026-09-08T06:45:00,1.78,1.51
2026-09-08T07:45:00,1.38,1.02
2026-09-08T08:45:00,1.34,1.01
2026-09-08T09:45:00,1.68,1.56
2026-09-08T10:45:00,2.28,2.24
2026-09-08T11:45:00,2.93,2.83
2026-09-08T12:45:00,3.43,3.46
2026-09-08T13:45:00,3.74,3.88
2026-09-08T14:45:00,3.84,4.11
2026-09-08T15:45:00,3.77,4.12
2026-09-08T16:45:00,3.48,3.88
2026-09-08T17:45:00,2.94,3.36
2026-09-08T18:45:00,2.2,2.61
2026-09-08T19:45:00,1.43,1.57
2026-09-08T20:45:00,0.88,0.88
2026-09-08T21:45:00,0.75,0.45
2026-09-08T22:45:00,1.08,0.71
2026-09-08T23:45:00,1.71,1.53
