fecha,altura_astronomica_m,altura_medida_m
2026-09-11T04:45:00,3.26,3.93
2026-09-11T05:45:00,3.41,4.12
2026-09-11T06:45:00,3.35,4.13
2026-09-11T07:45:00,3.11,4.0
2026-09-11T08:45:00,2.68,3.8
2026-09-11T09:45:00,2.08,3.37
2026-09-11T10:45:00,1.48,2.79
2026-09-11T11:45:00,1.12,2.32
2026-09-11T12:45:00,1.2,2.31
2026-09-11T13:45:00,1.7,2.8
2026-09-11T14:45:00,2.45,3.46
2026-09-11T15:45:00,3.14,3.99
2026-09-11T16:45:00,3.6,
2026-09-11T17:45:00,3.76,
2026-09-11T18:45:00,3.71,
2026-09-11T19:45:00,3.48,
2026-09-11T20:45:00,3.05,
2026-09-11T21:45:00,2.41,
2026-09-11T22:45:00,1.63,
2026-09-11T23:45:00,0.96,
