fecha,altura_astronomica_m,altura_medida_m
2026-09-02T00:45:00,2.51,2.86
2026-09-02T01:45:00,1.74,1.99
2026-09-02T02:45:00,1.08,1.15
2026-09-02T03:45:00,0.82,0.78
2026-09-02T04:45:00,1.09,0.99
2026-09-02T05:45:00,1.78,1.73
2026-09-02T06:45:00,2.61,2.67
2026-09-02T07:45:00,3.3,3.47
2026-09-02T08:45:00,3.67,3.85
2026-09-02T09:45:00,3.73,4.0
2026-09-02T10:45:00,3.56,3.87
2026-09-02T11:45:00,3.21,3.53
2026-09-02T12:45:00,2.66,2.92
2026-09-02T13:45:00,1.97,2.04
2026-09-02T14:45:00,1.31,1.17
2026-09-02T15:45:00,0.93,0.66
2026-09-02T16:45:00,1.0,0.6
2026-09-02T17:45:00,1.51,1.39
2026-09-02T18:45:00,2.28,2.34
2026-09-02T19:45:00,3.01,3.25
2026-09-02T20:45:00,3.51,3.77
2026-09-02T21:45:00,3.74,3.93
2026-09-02T22:45:00,3.71,3.98
2026-09-02T23:45:00,3.44,3.75
