fecha,altura_astronomica_m,altura_medida_m
2026-07-31T00:45:00,0.65,0.57
2026-07-31T01:45:00,0.3,0.22
2026-07-31T02:45:00,0.49,0.36
2026-07-31T03:45:00,1.12,0.96
2026-07-31T04:45:00,1.97,1.74
2026-07-31T05:45:00,2.76,2.48
2026-07-31T06:45:00,3.33,3.05
2026-07-31T07:45:00,3.63,3.44
2026-07-31T08:45:00,3.66,3.4
2026-07-31T09:45:00,3.38,3.23
2026-07-31T10:45:00,2.83,2.61
2026-07-31T11:45:00,2.1,2.04
2026-07-31T12:45:00,1.4,1.34
2026-07-31T13:45:00,1.01,0.96
2026-07-31T14:45:00,1.11,1.21
2026-07-31T15:45:00,1.66,1.98
2026-07-31T16:45:00,2.46,2.82
2026-07-31T17:45:00,3.22,3.7
2026-07-31T18:45:00,3.76,3.99
2026-07-31T19:45:00,3.98,4.09
2026-07-31T20:45:00,3.92,4.11
2026-07-31T21:45:00,3.57,3.76
2026-07-31T22:45:00,2.94,3.25
2026-07-31T23:45:00,2.1,2.32
