fecha,altura_astronomica_m,altura_medida_m
2026-08-27T00:45:00,0.81,0.4
2026-08-27T01:45:00,1.43,1.19
2026-08-27T02:45:00,2.17,2.1
2026-08-27T03:45:00,2.85,2.96
2026-08-27T04:45:00,3.34,3.48
2026-08-27T05:45:00,3.58,3.67
2026-08-27T06:45:00,3.55,3.7
2026-08-27T07:45:00,3.22,3.51
2026-08-27T08:45:00,2.66,2.99
2026-08-27T09:45:00,1.97,2.18
2026-08-27T10:45:00,1.39,1.49
2026-08-27T11:45:00,1.09,0.98
2026-08-27T12:45:00,1.22,0.99
2026-08-27T13:45:00,1.72,1.62
2026-08-27T14:45:00,2.43,2.41
2026-08-27T15:45:00,3.15,3.55
2026-08-27T16:45:00,3.69,3.97
2026-08-27T17:45:00,3.96,4.22
2026-08-27T18:45:00,3.9,4.23
2026-08-27T19:45:00,3.51,3.97
2026-08-27T20:45:00,2.83,3.37
2026-08-27T21:45:00,1.98,2.72
2026-08-27T22:45:00,1.16,1.7
2026-08-27T23:45:00,0.61,0.76
