fecha,altura_astronomica_m,altura_medida_m
2026-07-08T00:45:00,1.05,0.89
2026-07-08T01:45:00,1.2,0.98
2026-07-08T02:45:00,1.28,1.07
2026-07-08T03:45:00,1.29,1.08
2026-07-08T04:45:00,1.22,1.05
2026-07-08T05:45:00,1.09,1.08
2026-07-08T06:45:00,0.9,0.91
2026-07-08T07:45:00,0.7,0.81
2026-07-08T08:45:00,0.57,0.79
2026-07-08T09:45:00,0.54,0.75
2026-07-08T10:45:00,0.61,0.81
2026-07-08T11:45:00,0.76,0.97
2026-07-08T12:45:00,0.91,1.18
2026-07-08T13:45:00,1.02,1.3
2026-07-08T14:45:00,1.06,1.36
2026-07-08T15:45:00,1.04,1.35
2026-07-08T16:45:00,0.96,1.32
2026-07-08T17:45:00,0.82,1.17
2026-07-08T18:45:00,0.64,1.01
2026-07-08T19:45:00,0.45,0.83
2026-07-08T20:45:00,0.32,0.79
2026-07-08T21:45:00,0.29,0.77
2026-07-08T22:45:00,0.38,0.84
2026-07-08T23:45:00,0.58,1.04
