fecha,altura_astronomica_m,altura_medida_m
2026-07-05T00:45:00,1.3,1.47
2026-07-05T01:45:00,1.28,1.49
2026-07-05T02:45:00,1.2,1.41
2026-07-05T03:45:00,1.06,1.28
2026-07-05T04:45:00,0.86,1.0
2026-07-05T05:45:00,0.66,0.8
2026-07-05T06:45:00,0.53,0.77
2026-07-05T07:45:00,0.49,0.67
2026-07-05T08:45:00,0.55,0.66
2026-07-05T09:45:00,0.66,0.82
2026-07-05T10:45:00,0.77,0.91
2026-07-05T11:45:00,0.84,0.95
2026-07-05T12:45:00,0.87,0.97
2026-07-05T13:45:00,0.86,1.0
2026-07-05T14:45:00,0.81,0.98
2026-07-05T15:45:00,0.73,0.89
2026-07-05T16:45:00,0.6,0.73
2026-07-05T17:45:00,0.48,0.65
2026-07-05T18:45:00,0.41,0.62
2026-07-05T19:45:00,0.45,0.58
2026-07-05T20:45:00,0.59,0.73
2026-07-05T21:45:00,0.8,0.96
2026-07-05T22:45:00,1.02,1.24
2026-07-05T23:45:00,1.18,1.4
