fecha,altura_astronomica_m,altura_medida_m
2026-07-01T00:45:00,0.42,0.11
2026-07-01T01:45:00,0.5,0.17
2026-07-01T02:45:00,0.68,0.38
2026-07-01T03:45:00,0.89,0.66
2026-07-01T04:45:00,1.1,0.87
2026-07-01T05:45:00,1.27,1.06
2026-07-01T06:45:00,1.35,1.1
2026-07-01T07:45:00,1.31,1.06
2026-07-01T08:45:00,1.19,1.0
2026-07-01T09:45:00,1.05,0.92
2026-07-01T10:45:00,0.95,0.83
2026-07-01T11:45:00,0.91,0.8
2026-07-01T12:45:00,0.98,0.93
2026-07-01T13:45:00,1.16,1.09
2026-07-01T14:45:00,1.39,1.31
2026-07-01T15:45:00,1.61,1.57
2026-07-01T16:45:00,1.8,1.82
2026-07-01T17:45:00,1.93,1.97
2026-07-01T18:45:00,1.95,1.96
2026-07-01T19:45:00,1.78,1.78
2026-07-01T20:45:00,1.45,1.42
2026-07-01T21:45:00,1.09,1.05
2026-07-01T22:45:00,0.79,0.78
2026-07-01T23:45:00,0.56,0.58
