fecha,altura_astronomica_m,altura_medida_m
2026-07-05T06:45:00,1.02,0.86
2026-07-05T07:45:00,1.24,1.07
2026-07-05T08:45:00,1.38,1.24
2026-07-05T09:45:00,1.41,1.26
2026-07-05T10:45:00,1.31,1.14
2026-07-05T11:45:00,1.15,1.0
2026-07-05T12:45:00,0.98,0.81
2026-07-05T13:45:00,0.86,0.73
2026-07-05T14:45:00,0.82,0.68
2026-07-05T15:45:00,0.89,0.78
2026-07-05T16:45:00,1.06,1.06
2026-07-05T17:45:00,1.26,1.15
2026-07-05T18:45:00,1.44,1.41
2026-07-05T19:45:00,1.59,
2026-07-05T20:45:00,1.69,
2026-07-05T21:45:00,1.67,
2026-07-05T22:45:00,1.5,
2026-07-05T23:45:00,1.22,
