fecha,altura_astronomica_m,altura_medida_m
2026-07-16T07:45:00,1.47,1.56
2026-07-16T08:45:00,1.25,1.34
2026-07-16T09:45:00,0.97,1.17
2026-07-16T10:45:00,0.72,0.84
2026-07-16T11:45:00,0.57,0.64
2026-07-16T12:45:00,0.59,0.58
2026-07-16T13:45:00,0.81,0.77
2026-07-16T14:45:00,1.16,1.18
2026-07-16T15:45:00,1.54,1.62
2026-07-16T16:45:00,1.89,1.93
2026-07-16T17:45:00,2.16,2.28
2026-07-16T18:45:00,2.26,2.33
2026-07-16T19:45:00,2.1,
2026-07-16T20:45:00,1.72,
2026-07-16T21:45:00,1.23,
2026-07-16T22:45:00,0.77,
2026-07-16T23:45:00,0.4,
