fecha,altura_astronomica_m,altura_medida_m
2026-07-11T00:45:00,1.34,1.06
2026-07-11T01:45:00,1.43,1.16
2026-07-11T02:45:00,1.38,1.11
2026-07-11T03:45:00,1.23,0.98
2026-07-11T04:45:00,1.03,0.77
2026-07-11T05:45:00,0.83,0.57
2026-07-11T06:45:00,0.71,0.43
2026-07-11T07:45:00,0.7,0.42
2026-07-11T08:45:00,0.83,0.58
2026-07-11T09:45:00,1.09,0.89
2026-07-11T10:45:00,1.41,1.1
2026-07-11T11:45:00,1.7,1.45
2026-07-11T12:45:00,1.92,1.69
2026-07-11T13:45:00,2.02,1.86
2026-07-11T14:45:00,1.99,1.82
2026-07-11T15:45:00,1.8,1.51
2026-07-11T16:45:00,1.46,1.2
2026-07-11T17:45:00,1.05,0.85
2026-07-11T18:45:00,0.68,0.52
2026-07-11T19:45:00,0.44,0.25
2026-07-11T20:45:00,0.35,0.13
2026-07-11T21:45:00,0.4,0.17
2026-07-11T22:45:00,0.57,0.4
2026-07-11T23:45:00,0.84,0.61
