fecha,altura_astronomica_m,altura_medida_m
2026-07-14T06:45:00,1.25,1.15
2026-07-14T07:45:00,1.01,0.93
2026-07-14T08:45:00,0.8,0.7
2026-07-14T09:45:00,0.67,0.53
2026-07-14T10:45:00,0.68,0.58
2026-07-14T11:45:00,0.87,0.82
2026-07-14T12:45:00,1.21,1.15
2026-07-14T13:45:00,1.6,1.45
2026-07-14T14:45:00,1.94,1.85
2026-07-14T15:45:00,2.2,2.14
2026-07-14T16:45:00,2.32,2.31
2026-07-14T17:45:00,2.22,2.27
2026-07-14T18:45:00,1.87,1.89
2026-07-14T19:45:00,1.36,
2026-07-14T20:45:00,0.85,
2026-07-14T21:45:00,0.43,
2026-07-14T22:45:00,0.16,
2026-07-14T23:45:00,0.07,
