fecha,altura_astronomica_m,altura_medida_m
2026-07-15T06:45:00,1.45,1.66
2026-07-15T07:45:00,1.25,1.46
2026-07-15T08:45:00,0.99,1.23
2026-07-15T09:45:00,0.76,1.04
2026-07-15T10:45:00,0.62,0.9
2026-07-15T11:45:00,0.63,0.94
2026-07-15T12:45:00,0.84,1.13
2026-07-15T13:45:00,1.19,1.44
2026-07-15T14:45:00,1.58,1.88
2026-07-15T15:45:00,1.94,2.24
2026-07-15T16:45:00,2.21,2.55
2026-07-15T17:45:00,2.32,2.69
2026-07-15T18:45:00,2.19,2.61
2026-07-15T19:45:00,1.81,
2026-07-15T20:45:00,1.3,
2026-07-15T21:45:00,0.8,
2026-07-15T22:45:00,0.4,
2026-07-15T23:45:00,0.14,
