fecha,altura_astronomica_m,altura_medida_m
2026-07-03T00:45:00,0.58,0.92
2026-07-03T01:45:00,0.6,1.0
2026-07-03T02:45:00,0.67,1.2
2026-07-03T03:45:00,0.8,1.36
2026-07-03T04:45:00,0.95,1.52
2026-07-03T05:45:00,1.07,1.61
2026-07-03T06:45:00,1.14,1.65
2026-07-03T07:45:00,1.15,1.67
2026-07-03T08:45:00,1.11,1.63
2026-07-03T09:45:00,1.05,1.54
2026-07-03T10:45:00,0.97,1.4
2026-07-03T11:45:00,0.88,1.31
2026-07-03T12:45:00,0.77,1.17
2026-07-03T13:45:00,0.67,1.07
2026-07-03T14:45:00,0.63,1.03
2026-07-03T15:45:00,0.64,1.01
2026-07-03T16:45:00,0.7,1.05
2026-07-03T17:45:00,0.76,1.06
2026-07-03T18:45:00,0.79,1.11
2026-07-03T19:45:00,0.79,1.16
2026-07-03T20:45:00,0.77,1.06
2026-07-03T21:45:00,0.74,1.03
2026-07-03T22:45:00,0.69,0.93
2026-07-03T23:45:00,0.63,0.87
