fecha,altura_astronomica_m,altura_medida_m
2026-07-14T00:45:00,0.79,0.33
2026-07-14T01:45:00,0.98,0.5
2026-07-14T02:45:00,1.14,0.65
2026-07-14T03:45:00,1.22,0.7
2026-07-14T04:45:00,1.22,0.68
2026-07-14T05:45:00,1.16,0.63
2026-07-14T06:45:00,1.06,0.57
2026-07-14T07:45:00,0.93,0.47
2026-07-14T08:45:00,0.8,0.37
2026-07-14T09:45:00,0.68,0.27
2026-07-14T10:45:00,0.55,0.13
2026-07-14T11:45:00,0.45,0.05
2026-07-14T12:45:00,0.44,-0.02
2026-07-14T13:45:00,0.52,-0.02
2026-07-14T14:45:00,0.64,0.11
2026-07-14T15:45:00,0.75,0.28
2026-07-14T16:45:00,0.81,0.42
2026-07-14T17:45:00,0.84,0.49
2026-07-14T18:45:00,0.82,0.57
2026-07-14T19:45:00,0.77,0.6
2026-07-14T20:45:00,0.7,0.61
2026-07-14T21:45:00,0.64,0.61
2026-07-14T22:45:00,0.59,0.64
2026-07-14T23:45:00,0.57,0.7
