fecha,altura_astronomica_m,altura_medida_m
2026-07-09T00:45:00,0.84,1.17
2026-07-09T01:45:00,0.78,1.1
2026-07-09T02:45:00,0.69,1.0
2026-07-09T03:45:00,0.6,0.93
2026-07-09T04:45:00,0.52,0.85
2026-07-09T05:45:00,0.47,0.77
2026-07-09T06:45:00,0.45,0.75
2026-07-09T07:45:00,0.52,0.9
2026-07-09T08:45:00,0.66,1.08
2026-07-09T09:45:00,0.83,1.21
2026-07-09T10:45:00,0.96,1.33
2026-07-09T11:45:00,1.04,1.41
2026-07-09T12:45:00,1.07,1.45
2026-07-09T13:45:00,1.04,1.4
2026-07-09T14:45:00,0.98,1.3
2026-07-09T15:45:00,0.89,1.22
2026-07-09T16:45:00,0.8,1.12
2026-07-09T17:45:00,0.72,1.03
2026-07-09T18:45:00,0.66,0.95
2026-07-09T19:45:00,0.65,0.95
2026-07-09T20:45:00,0.71,1.09
2026-07-09T21:45:00,0.81,1.23
2026-07-09T22:45:00,0.9,1.34
2026-07-09T23:45:00,0.93,1.37
