fecha,altura_astronomica_m,altura_medida_m
2026-07-11T00:45:00,0.81,1.02
2026-07-11T01:45:00,1.02,1.22
2026-07-11T02:45:00,1.17,1.33
2026-07-11T03:45:00,1.2,1.35
2026-07-11T04:45:00,1.12,1.25
2026-07-11T05:45:00,0.96,1.08
2026-07-11T06:45:00,0.8,0.96
2026-07-11T07:45:00,0.66,0.78
2026-07-11T08:45:00,0.57,0.61
2026-07-11T09:45:00,0.55,0.6
2026-07-11T10:45:00,0.6,0.69
2026-07-11T11:45:00,0.73,0.86
2026-07-11T12:45:00,0.92,1.17
2026-07-11T13:45:00,1.15,1.4
2026-07-11T14:45:00,1.35,1.53
2026-07-11T15:45:00,1.42,1.49
2026-07-11T16:45:00,1.35,1.36
2026-07-11T17:45:00,1.18,1.22
2026-07-11T18:45:00,0.98,1.07
2026-07-11T19:45:00,0.79,0.88
2026-07-11T20:45:00,0.63,0.63
2026-07-11T21:45:00,0.51,0.57
2026-07-11T22:45:00,0.45,0.37
2026-07-11T23:45:00,0.45,0.38
