fecha,altura_astronomica_m,altura_medida_m
2026-06-30T00:45:00,0.57,0.8
2026-06-30T01:45:00,0.46,0.61
2026-06-30T02:45:00,0.4,0.57
2026-06-30T03:45:00,0.43,0.5
2026-06-30T04:45:00,0.57,0.51
2026-06-30T05:45:00,0.75,0.61
2026-06-30T06:45:00,0.88,0.66
2026-06-30T07:45:00,0.93,0.7
2026-06-30T08:45:00,0.93,0.73
2026-06-30T09:45:00,0.91,0.76
2026-06-30T10:45:00,0.86,0.69
2026-06-30T11:45:00,0.8,0.72
2026-06-30T12:45:00,0.75,0.7
2026-06-30T13:45:00,0.74,
2026-06-30T14:45:00,0.77,
2026-06-30T15:45:00,0.86,
2026-06-30T16:45:00,1.07,
2026-06-30T17:45:00,1.33,
2026-06-30T18:45:00,1.54,
2026-06-30T19:45:00,1.6,
2026-06-30T20:45:00,1.53,
