fecha,altura_astronomica_m,altura_medida_m
2026-07-02T00:45:00,0.71,2.44
2026-07-02T01:45:00,0.88,
2026-07-02T02:45:00,1.06,2.54
2026-07-02T03:45:00,1.18,2.53
2026-07-02T04:45:00,1.24,2.47
2026-07-02T05:45:00,1.22,2.32
2026-07-02T06:45:00,1.16,2.1
2026-07-02T07:45:00,1.07,1.91
2026-07-02T08:45:00,0.95,1.73
2026-07-02T09:45:00,0.81,1.61
2026-07-02T10:45:00,0.67,1.47
2026-07-02T11:45:00,0.59,1.35
2026-07-02T12:45:00,0.59,1.26
2026-07-02T13:45:00,0.67,1.2
2026-07-02T14:45:00,0.79,1.15
2026-07-02T15:45:00,0.89,1.11
2026-07-02T16:45:00,0.94,1.06
2026-07-02T17:45:00,0.92,1.04
2026-07-02T18:45:00,0.87,1.04
2026-07-02T19:45:00,0.8,0.98
2026-07-02T20:45:00,0.72,0.92
2026-07-02T21:45:00,0.65,0.95
2026-07-02T22:45:00,0.58,
2026-07-02T23:45:00,0.56,
