fecha,altura_astronomica_m,altura_medida_m
2026-07-16T07:45:00,1.14,0.96
2026-07-16T08:45:00,0.9,0.8
2026-07-16T09:45:00,0.66,0.65
2026-07-16T10:45:00,0.47,0.54
2026-07-16T11:45:00,0.39,0.45
2026-07-16T12:45:00,0.44,0.4
2026-07-16T13:45:00,0.59,0.46
2026-07-16T14:45:00,0.76,0.69
2026-07-16T15:45:00,0.9,0.81
2026-07-16T16:45:00,0.97,0.9
2026-07-16T17:45:00,0.97,0.9
2026-07-16T18:45:00,0.91,0.85
2026-07-16T19:45:00,0.8,
2026-07-16T20:45:00,0.66,
2026-07-16T21:45:00,0.51,
2026-07-16T22:45:00,0.4,
2026-07-16T23:45:00,0.39,
