fecha,altura_astronomica_m,altura_medida_m
2026-07-09T07:45:00,0.97,1.35
2026-07-09T08:45:00,1.17,1.45
2026-07-09T09:45:00,1.28,1.52
2026-07-09T10:45:00,1.28,1.54
2026-07-09T11:45:00,1.2,1.4
2026-07-09T12:45:00,1.07,1.26
2026-07-09T13:45:00,0.93,1.12
2026-07-09T14:45:00,0.8,1.01
2026-07-09T15:45:00,0.69,0.91
2026-07-09T16:45:00,0.63,0.85
2026-07-09T17:45:00,0.64,0.92
2026-07-09T18:45:00,0.75,1.14
2026-07-09T19:45:00,0.91,
2026-07-09T20:45:00,1.06,
2026-07-09T21:45:00,1.15,
2026-07-09T22:45:00,1.14,
2026-07-09T23:45:00,1.04,
