fecha,altura_astronomica_m,altura_medida_m
2026-07-06T07:45:00,1.36,1.35
2026-07-06T08:45:00,1.31,1.33
2026-07-06T09:45:00,1.19,1.25
2026-07-06T10:45:00,1.04,1.18
2026-07-06T11:45:00,0.89,1.01
2026-07-06T12:45:00,0.75,0.88
2026-07-06T13:45:00,0.64,0.82
2026-07-06T14:45:00,0.59,0.8
2026-07-06T15:45:00,0.63,0.83
2026-07-06T16:45:00,0.75,0.95
2026-07-06T17:45:00,0.89,1.02
2026-07-06T18:45:00,1.01,1.08
2026-07-06T19:45:00,1.03,
2026-07-06T20:45:00,0.97,
2026-07-06T21:45:00,0.85,
2026-07-06T22:45:00,0.71,
2026-07-06T23:45:00,0.59,
