fecha,altura_astronomica_m,altura_medida_m
2026-07-02T00:45:00,0.84,
2026-07-02T01:45:00,0.78,
2026-07-02T02:45:00,0.7,
2026-07-02T03:45:00,0.64,
2026-07-02T04:45:00,0.62,
2026-07-02T05:45:00,0.65,
2026-07-02T06:45:00,0.73,
2026-07-02T07:45:00,0.82,
2026-07-02T08:45:00,0.97,
2026-07-02T09:45:00,1.07,
2026-07-02T10:45:00,1.11,
2026-07-02T11:45:00,1.08,
2026-07-02T12:45:00,1.02,
2026-07-02T13:45:00,0.95,
2026-07-02T14:45:00,0.84,
2026-07-02T15:45:00,0.76,1.66
2026-07-02T16:45:00,0.71,1.58
2026-07-02T17:45:00,0.68,1.52
2026-07-02T18:45:00,0.69,1.48
2026-07-02T19:45:00,0.71,1.44
2026-07-02T20:45:00,0.76,1.4
2026-07-02T21:45:00,0.84,1.38
2026-07-02T22:45:00,0.87,1.35
2026-07-02T23:45:00,0.87,1.3
