fecha,altura_astronomica_m,altura_medida_m
2026-07-09T00:45:00,0.92,0.98
2026-07-09T01:45:00,0.95,1.05
2026-07-09T02:45:00,0.95,1.12
2026-07-09T03:45:00,0.89,1.08
2026-07-09T04:45:00,0.81,0.99
2026-07-09T05:45:00,0.69,0.9
2026-07-09T06:45:00,0.61,0.82
2026-07-09T07:45:00,0.53,0.75
2026-07-09T08:45:00,0.5,0.71
2026-07-09T09:45:00,0.51,0.7
2026-07-09T10:45:00,0.56,0.79
2026-07-09T11:45:00,0.67,0.95
2026-07-09T12:45:00,0.83,1.15
2026-07-09T13:45:00,0.96,1.3
2026-07-09T14:45:00,1.08,1.4
2026-07-09T15:45:00,1.12,1.39
2026-07-09T16:45:00,1.11,1.28
2026-07-09T17:45:00,1.03,1.17
2026-07-09T18:45:00,0.93,1.07
2026-07-09T19:45:00,0.83,0.99
2026-07-09T20:45:00,0.75,0.92
2026-07-09T21:45:00,0.72,0.88
2026-07-09T22:45:00,0.73,0.9
2026-07-09T23:45:00,0.79,0.99
