fecha,altura_astronomica_m,altura_medida_m
2026-07-06T00:45:00,0.84,0.93
2026-07-06T01:45:00,0.82,0.92
2026-07-06T02:45:00,0.76,0.89
2026-07-06T03:45:00,0.71,0.83
2026-07-06T04:45:00,0.66,0.78
2026-07-06T05:45:00,0.59,0.74
2026-07-06T06:45:00,0.55,0.7
2026-07-06T07:45:00,0.56,0.69
2026-07-06T08:45:00,0.62,0.75
2026-07-06T09:45:00,0.76,0.9
2026-07-06T10:45:00,0.91,1.07
2026-07-06T11:45:00,1.05,1.16
2026-07-06T12:45:00,1.16,1.24
2026-07-06T13:45:00,1.18,1.22
2026-07-06T14:45:00,1.15,1.17
2026-07-06T15:45:00,1.05,1.08
2026-07-06T16:45:00,0.95,1.0
2026-07-06T17:45:00,0.82,0.93
2026-07-06T18:45:00,0.72,0.88
2026-07-06T19:45:00,0.67,0.83
2026-07-06T20:45:00,0.67,0.82
2026-07-06T21:45:00,0.72,0.86
2026-07-06T22:45:00,0.8,0.89
2026-07-06T23:45:00,0.84,0.92
