fecha,altura_astronomica_m,altura_medida_m
2026-07-11T00:45:00,0.83,1.05
2026-07-11T01:45:00,0.95,1.15
2026-07-11T02:45:00,1.03,1.24
2026-07-11T03:45:00,1.09,1.28
2026-07-11T04:45:00,1.07,1.25
2026-07-11T05:45:00,1.0,1.17
2026-07-11T06:45:00,0.9,1.1
2026-07-11T07:45:00,0.77,1.03
2026-07-11T08:45:00,0.68,0.97
2026-07-11T09:45:00,0.6,0.9
2026-07-11T10:45:00,0.56,0.84
2026-07-11T11:45:00,0.55,0.8
2026-07-11T12:45:00,0.58,0.81
2026-07-11T13:45:00,0.68,0.91
2026-07-11T14:45:00,0.8,1.11
2026-07-11T15:45:00,0.9,1.26
2026-07-11T16:45:00,1.0,1.3
2026-07-11T17:45:00,1.01,1.31
2026-07-11T18:45:00,1.01,1.21
2026-07-11T19:45:00,0.94,1.12
2026-07-11T20:45:00,0.88,1.04
2026-07-11T21:45:00,0.81,0.98
2026-07-11T22:45:00,0.76,0.92
2026-07-11T23:45:00,0.76,0.9
