fecha,altura_astronomica_m,altura_medida_m
2026-07-04T06:45:00,0.62,0.87
2026-07-04T07:45:00,0.69,0.97
2026-07-04T08:45:00,0.81,1.1
2026-07-04T09:45:00,0.94,1.22
2026-07-04T10:45:00,1.09,1.34
2026-07-04T11:45:00,1.15,1.33
2026-07-04T12:45:00,1.15,1.26
2026-07-04T13:45:00,1.08,1.22
2026-07-04T14:45:00,1.0,1.14
2026-07-04T15:45:00,0.89,1.06
2026-07-04T16:45:00,0.78,0.99
2026-07-04T17:45:00,0.71,0.93
2026-07-04T18:45:00,0.68,0.88
2026-07-04T19:45:00,0.68,
2026-07-04T20:45:00,0.73,
2026-07-04T21:45:00,0.76,
2026-07-04T22:45:00,0.83,
2026-07-04T23:45:00,0.85,
