fecha,altura,altura_maxima,periodo,direccion
2026-09-13T00:00:00,1.62,2.99,11.7,157
2026-09-13T00:30:00,1.64,2.26,11.7,159
2026-09-13T01:00:00,1.71,2.64,11.7,155
2026-09-13T01:30:00,1.57,2.16,11.7,157
2026-09-13T02:00:00,1.7,2.74,11.7,157
2026-09-13T02:30:00,1.65,2.45,11.7,158
2026-09-13T03:00:00,1.64,2.45,10.92,160
2026-09-13T03:30:00,1.66,2.62,11.7,158
2026-09-13T04:00:00,1.49,2.52,10.92,163
2026-09-13T04:30:00,1.6,2.54,11.7,159
2026-09-13T05:00:00,1.57,2.43,10.92,157
2026-09-13T05:30:00,1.57,2.68,10.92,158
2026-09-13T06:00:00,1.48,2.42,10.92,159
2026-09-13T06:30:00,1.5,2.75,10.92,160
2026-09-13T07:00:00,1.41,2.21,10.92,154
2026-09-13T07:30:00,1.46,2.33,11.7,156
2026-09-13T08:00:00,1.36,1.93,10.92,158
2026-09-13T08:30:00,1.31,1.89,10.92,158
2026-09-13T09:00:00,1.26,1.8,10.92,160
2026-09-13T09:30:00,1.26,2.2,10.92,158
2026-09-13T10:00:00,1.23,2.15,10.92,160
2026-09-13T10:30:00,1.24,1.78,10.92,159
2026-09-13T11:30:00,1.28,1.82,10.92,157
2026-09-13T12:00:00,1.22,1.83,10.92,154
2026-09-13T13:00:00,1.17,1.9,10.24,152
2026-09-13T14:30:00,1.17,1.74,10.92,149
2026-09-13T15:00:00,1.13,1.68,10.92,151
2026-09-13T15:30:00,1.18,2.01,10.92,154
2026-09-13T16:00:00,1.06,1.9,10.92,152
2026-09-13T16:30:00,1.18,1.81,10.24,149
2026-09-13T17:00:00,1.0,1.56,10.24,156
2026-09-13T17:30:00,0.97,1.5,10.24,149
2026-09-13T18:00:00,0.99,1.38,11.7,150
2026-09-13T19:00:00,0.94,1.67,10.24,151
2026-09-13T19:30:00,1.0,1.57,10.92,150
2026-09-13T20:00:00,0.93,1.41,10.92,150
2026-09-13T20:30:00,0.94,1.74,10.92,156
2026-09-13T21:00:00,0.92,1.51,10.24,154
2026-09-13T21:30:00,0.84,1.28,10.92,151
2026-09-13T22:00:00,0.87,1.33,10.24,148
2026-09-13T22:30:00,0.83,1.5,10.92,153
2026-09-13T23:00:00,0.79,1.41,9.64,152
2026-09-13T23:30:00,0.78,1.18,10.92,153
