fecha,altura,altura_maxima,periodo,direccion
2026-09-06T00:00:00,2.75,3.89,10.24,169
2026-09-06T00:30:00,2.71,4.07,8.19,173
2026-09-06T01:00:00,2.8,4.07,10.24,162
2026-09-06T01:30:00,2.96,5.34,10.24,161
2026-09-06T02:00:00,2.73,4.6,9.64,161
2026-09-06T02:30:00,2.73,4.35,10.92,167
2026-09-06T03:00:00,2.82,4.54,10.24,164
2026-09-06T03:30:00,2.79,4.83,10.92,166
2026-09-06T04:00:00,2.59,4.19,10.24,160
2026-09-06T04:30:00,2.6,4.1,10.24,167
2026-09-06T05:00:00,2.55,3.92,10.24,167
2026-09-06T05:30:00,2.58,3.69,10.24,167
2026-09-06T06:00:00,2.78,4.21,10.24,166
2026-09-06T06:30:00,2.57,4.21,10.24,165
2026-09-06T07:00:00,2.57,3.62,10.24,162
2026-09-06T07:30:00,2.51,3.71,9.64,163
2026-09-06T08:00:00,2.48,4.28,9.64,162
2026-09-06T08:30:00,2.41,4.14,9.1,158
2026-09-06T09:00:00,2.51,3.89,9.64,164
2026-09-06T09:30:00,2.46,3.84,9.64,165
2026-09-06T10:00:00,2.45,4.49,9.64,164
2026-09-06T10:30:00,2.37,3.43,9.64,165
2026-09-06T11:00:00,2.41,3.56,9.64,169
2026-09-06T11:30:00,2.38,3.36,10.24,163
2026-09-06T12:00:00,2.24,3.67,9.64,172
2026-09-06T12:30:00,2.22,3.67,10.24,162
2026-09-06T14:00:00,2.07,3.23,9.64,159
2026-09-06T14:30:00,1.83,3.04,9.64,166
2026-09-06T15:00:00,1.91,2.97,10.24,156
2026-09-06T15:30:00,1.93,2.92,9.64,161
2026-09-06T16:00:00,1.86,3.16,9.64,161
2026-09-06T16:30:00,1.74,2.73,9.64,161
2026-09-06T17:00:00,1.87,2.81,9.1,162
2026-09-06T17:30:00,1.59,2.64,9.1,171
2026-09-06T18:00:00,1.74,3.0,9.64,160
2026-09-06T18:30:00,1.7,2.81,9.1,165
2026-09-06T19:00:00,1.8,2.79,9.64,166
2026-09-06T19:30:00,1.59,3.15,9.64,163
2026-09-06T20:00:00,1.65,2.43,9.64,165
2026-09-06T20:30:00,1.55,2.38,9.1,162
2026-09-06T21:00:00,1.59,2.53,9.1,160
2026-09-06T21:30:00,1.63,2.6,9.64,158
2026-09-06T22:00:00,1.52,2.18,9.64,156
2026-09-06T22:30:00,1.54,2.29,9.1,158
2026-09-06T23:00:00,1.65,2.42,9.1,161
2026-09-06T23:30:00,1.57,2.61,9.1,163
