fecha,altura,altura_maxima,periodo,direccion
2026-09-18T00:00:00,0.55,0.76,11.7,160
2026-09-18T00:30:00,0.57,0.86,11.7,148
2026-09-18T01:30:00,0.58,1.0,12.6,161
2026-09-18T02:00:00,0.58,0.81,11.7,158
2026-09-18T02:30:00,0.57,0.89,12.6,157
2026-09-18T03:00:00,0.59,0.89,12.6,152
2026-09-18T03:30:00,0.59,0.95,12.6,157
2026-09-18T04:00:00,0.56,0.85,12.6,165
2026-09-18T04:30:00,0.55,0.83,12.6,150
2026-09-18T05:00:00,0.57,0.83,12.6,156
2026-09-18T05:30:00,0.56,0.92,12.6,158
2026-09-18T06:00:00,0.52,0.81,11.7,154
2026-09-18T06:30:00,0.53,0.78,12.6,157
2026-09-18T07:00:00,0.53,0.78,12.6,158
2026-09-18T07:30:00,0.51,0.76,12.6,163
2026-09-18T08:00:00,0.49,0.83,10.92,161
2026-09-18T08:30:00,0.53,0.88,11.7,158
2026-09-18T09:00:00,0.5,0.85,11.7,157
2026-09-18T09:30:00,0.49,0.83,12.6,152
2026-09-18T10:00:00,0.52,0.83,12.6,164
2026-09-18T10:30:00,0.49,0.86,12.6,160
2026-09-18T11:00:00,0.53,0.93,12.6,161
2026-09-18T11:30:00,0.53,0.83,12.6,162
2026-09-18T12:00:00,0.53,0.89,12.6,153
2026-09-18T12:30:00,0.53,0.78,11.7,157
2026-09-18T13:00:00,0.49,0.79,12.6,164
2026-09-18T13:30:00,0.54,0.88,12.6,152
