fecha,altura,altura_maxima,periodo,direccion
2026-09-09T00:00:00,0.48,0.85,11.7,156
2026-09-09T00:30:00,0.51,0.84,10.92,164
2026-09-09T01:00:00,0.49,0.74,11.7,159
2026-09-09T01:30:00,0.49,0.77,11.7,162
2026-09-09T02:00:00,0.51,0.81,11.7,164
2026-09-09T02:30:00,0.49,0.87,10.92,154
2026-09-09T03:00:00,0.49,0.89,11.7,155
2026-09-09T03:30:00,0.54,0.98,11.7,159
2026-09-09T04:00:00,0.51,0.9,10.92,163
2026-09-09T04:30:00,0.52,0.92,12.6,166
2026-09-09T05:00:00,0.54,0.78,10.92,157
2026-09-09T05:30:00,0.57,0.89,11.7,163
2026-09-09T06:00:00,0.55,0.89,10.92,165
2026-09-09T06:30:00,0.57,1.0,10.92,156
2026-09-09T07:00:00,0.58,1.03,10.92,162
2026-09-09T07:30:00,0.59,1.1,13.65,159
2026-09-09T08:00:00,0.64,1.06,10.92,163
2026-09-09T09:00:00,0.71,1.19,11.7,162
2026-09-09T10:00:00,0.69,1.16,12.6,167
2026-09-09T10:30:00,0.71,1.03,13.65,162
2026-09-09T11:30:00,0.65,1.05,11.7,150
2026-09-09T12:00:00,0.7,1.18,11.7,162
2026-09-09T12:30:00,0.74,1.23,12.6,163
2026-09-09T13:00:00,0.72,1.01,12.6,164
2026-09-09T13:30:00,0.76,1.31,11.7,166
2026-09-09T14:00:00,0.78,1.25,11.7,165
2026-09-09T14:30:00,0.7,1.11,12.6,163
2026-09-09T15:00:00,0.77,1.42,12.6,165
2026-09-09T15:30:00,0.76,1.32,12.6,166
2026-09-09T16:00:00,0.83,1.39,12.6,160
2026-09-09T16:30:00,0.8,1.62,12.6,162
2026-09-09T17:00:00,0.73,1.07,11.7,160
2026-09-09T17:30:00,0.82,1.25,12.6,155
2026-09-09T18:00:00,0.77,1.13,13.65,157
2026-09-09T18:30:00,0.85,1.26,12.6,161
2026-09-09T19:00:00,0.75,1.32,12.6,157
2026-09-09T19:30:00,0.88,1.36,12.6,159
2026-09-09T20:00:00,0.82,1.25,12.6,161
2026-09-09T20:30:00,0.76,1.21,12.6,167
2026-09-09T21:00:00,0.79,1.32,12.6,163
2026-09-09T21:30:00,0.75,1.25,11.7,167
2026-09-09T22:00:00,0.76,1.14,11.7,169
2026-09-09T22:30:00,0.83,1.22,12.6,168
2026-09-09T23:00:00,0.79,1.22,11.7,168
2026-09-09T23:30:00,0.76,1.14,11.7,165
