fecha,altura,altura_maxima,periodo,direccion
2026-09-17T00:00:00,0.89,1.52,9.64,154
2026-09-17T00:30:00,0.89,1.45,9.64,159
2026-09-17T01:00:00,0.84,1.34,10.92,152
2026-09-17T01:30:00,0.83,1.36,9.1,150
2026-09-17T02:00:00,0.89,1.38,10.92,158
2026-09-17T02:30:00,0.83,1.4,10.24,148
2026-09-17T04:00:00,0.8,1.43,10.24,151
2026-09-17T04:30:00,0.77,1.15,10.92,154
2026-09-17T05:00:00,0.71,1.11,10.92,155
2026-09-17T05:30:00,0.74,1.32,10.24,149
2026-09-17T06:00:00,0.67,1.11,9.1,153
2026-09-17T06:30:00,0.68,1.23,9.64,154
2026-09-17T07:00:00,0.68,1.31,10.92,154
2026-09-17T07:30:00,0.7,1.25,10.92,158
2026-09-17T08:00:00,0.72,1.23,11.7,149
2026-09-17T08:30:00,0.65,0.97,10.24,141
2026-09-17T09:00:00,0.63,1.16,10.24,154
2026-09-17T09:30:00,0.65,1.05,11.7,151
2026-09-17T10:00:00,0.62,1.14,10.24,162
2026-09-17T10:30:00,0.6,1.04,9.64,151
2026-09-17T11:00:00,0.66,0.97,10.92,150
2026-09-17T11:30:00,0.63,1.05,10.92,150
2026-09-17T12:00:00,0.64,0.98,10.92,154
2026-09-17T12:30:00,0.63,0.96,10.92,153
2026-09-17T13:00:00,0.63,0.99,10.92,154
2026-09-17T13:30:00,0.66,0.94,9.64,153
2026-09-17T14:00:00,0.6,0.97,10.92,152
2026-09-17T14:30:00,0.61,0.92,10.24,148
2026-09-17T15:00:00,0.59,0.94,10.24,142
2026-09-17T15:30:00,0.56,0.94,10.92,148
2026-09-17T16:00:00,0.59,0.94,10.24,154
2026-09-17T16:30:00,0.56,0.81,10.24,135
2026-09-17T17:00:00,0.52,0.85,10.24,143
2026-09-17T17:30:00,0.55,0.9,10.24,148
2026-09-17T18:00:00,0.5,0.79,10.24,149
2026-09-17T18:30:00,0.52,0.77,10.24,147
2026-09-17T19:00:00,0.54,1.05,10.24,141
2026-09-17T19:30:00,0.5,0.86,10.92,148
2026-09-17T20:00:00,0.48,0.75,10.24,149
2026-09-17T20:30:00,0.52,0.84,10.24,143
2026-09-17T21:00:00,0.54,0.8,10.24,143
2026-09-17T22:00:00,0.55,0.89,10.92,147
2026-09-17T22:30:00,0.55,0.79,10.92,155
2026-09-17T23:00:00,0.58,0.87,12.6,158
2026-09-17T23:30:00,0.6,0.86,11.7,155
