fecha,altura,altura_maxima,periodo,direccion
2026-09-05T00:00:00,1.83,3.55,6.07,207
2026-09-05T01:00:00,2.06,3.21,7.12,209
2026-09-05T01:30:00,2.04,3.47,7.45,207
2026-09-05T02:00:00,2.15,3.47,7.8,209
2026-09-05T02:30:00,2.36,3.64,8.19,198
2026-09-05T03:30:00,2.22,4.03,7.45,201
2026-09-05T04:00:00,2.15,3.64,8.62,196
2026-09-05T04:30:00,2.01,3.58,8.19,195
2026-09-05T05:00:00,2.12,3.21,7.45,195
2026-09-05T05:30:00,2.14,3.84,9.1,182
2026-09-05T06:00:00,1.98,3.29,9.1,184
2026-09-05T06:30:00,2.05,3.28,8.19,189
2026-09-05T07:00:00,2.1,4.09,8.19,190
2026-09-05T07:30:00,2.01,3.04,9.1,183
2026-09-05T08:00:00,2.15,3.27,8.19,194
2026-09-05T08:30:00,2.16,3.38,9.1,186
2026-09-05T09:00:00,2.26,3.68,8.19,203
2026-09-05T09:30:00,2.22,3.99,8.62,192
2026-09-05T10:00:00,2.31,3.44,8.62,188
2026-09-05T10:30:00,2.15,4.25,8.62,196
2026-09-05T11:00:00,2.27,4.26,9.1,186
2026-09-05T11:30:00,2.23,3.25,8.62,190
2026-09-05T12:00:00,2.27,3.97,6.07,179
2026-09-05T12:30:00,2.3,4.31,7.8,193
2026-09-05T13:00:00,2.26,3.69,6.07,171
2026-09-05T14:00:00,2.5,3.61,7.8,177
2026-09-05T14:30:00,2.39,3.93,6.55,177
2026-09-05T15:00:00,2.5,4.04,6.83,172
2026-09-05T15:30:00,2.49,3.6,8.19,178
2026-09-05T16:00:00,2.69,4.31,8.19,179
2026-09-05T16:30:00,2.64,4.03,7.45,173
2026-09-05T17:00:00,2.41,3.4,8.62,179
2026-09-05T17:30:00,2.47,3.9,7.12,171
2026-09-05T18:00:00,2.5,4.77,8.19,180
2026-09-05T18:30:00,2.7,4.18,8.19,178
2026-09-05T19:00:00,2.65,4.55,8.62,176
2026-09-05T19:30:00,2.6,4.38,9.1,179
2026-09-05T20:00:00,2.68,4.71,7.8,170
2026-09-05T20:30:00,2.66,5.15,8.62,187
2026-09-05T21:00:00,2.65,4.44,8.62,176
2026-09-05T21:30:00,2.81,4.27,7.8,175
2026-09-05T22:00:00,2.59,5.03,8.62,177
2026-09-05T22:30:00,2.4,5.61,8.62,175
2026-09-05T23:00:00,2.56,3.58,9.1,177
2026-09-05T23:30:00,2.72,4.34,9.64,175
