fecha,altura,altura_maxima,periodo,direccion
2026-09-02T00:00:00,0.66,0.99,8.62,165
2026-09-02T00:30:00,0.64,1.19,8.62,173
2026-09-02T01:00:00,0.63,1.04,8.62,166
2026-09-02T01:30:00,0.65,0.97,8.19,181
2026-09-02T02:00:00,0.66,0.94,7.8,162
2026-09-02T02:30:00,0.63,0.91,7.45,184
2026-09-02T03:00:00,0.64,1.15,8.19,172
2026-09-02T03:30:00,0.65,1.04,8.19,168
2026-09-02T04:00:00,0.65,1.07,7.8,171
2026-09-02T04:30:00,0.63,0.93,8.19,172
2026-09-02T05:00:00,0.71,1.29,7.8,182
2026-09-02T05:30:00,0.69,1.01,8.19,178
2026-09-02T06:00:00,0.71,1.5,7.45,191
2026-09-02T06:30:00,0.75,1.3,7.45,189
2026-09-02T07:00:00,0.76,1.3,7.45,195
2026-09-02T07:30:00,0.76,1.49,7.8,185
2026-09-02T08:00:00,0.73,1.14,7.12,194
2026-09-02T08:30:00,0.78,1.26,7.8,195
2026-09-02T09:00:00,0.79,1.45,7.8,191
2026-09-02T09:30:00,0.79,1.49,7.8,197
2026-09-02T10:00:00,0.75,1.22,7.8,189
2026-09-02T10:30:00,0.77,1.39,7.8,184
2026-09-02T11:00:00,0.73,1.18,7.45,193
2026-09-02T11:30:00,0.67,1.0,7.8,193
2026-09-02T12:00:00,0.72,1.28,7.8,173
2026-09-02T12:30:00,0.65,1.16,7.45,193
2026-09-02T13:00:00,0.61,1.1,7.12,191
2026-09-02T13:30:00,0.66,1.12,7.45,186
2026-09-02T14:00:00,0.63,0.99,7.45,190
2026-09-02T14:30:00,0.62,1.04,7.45,177
2026-09-02T15:00:00,0.65,1.13,7.45,186
2026-09-02T15:30:00,0.62,0.96,7.8,174
2026-09-02T16:00:00,0.59,0.92,8.19,160
2026-09-02T16:30:00,0.58,0.95,7.8,164
2026-09-02T17:00:00,0.56,0.85,7.45,171
2026-09-02T17:30:00,0.54,0.89,7.8,177
2026-09-02T18:00:00,0.54,0.86,8.62,157
2026-09-02T18:30:00,0.6,0.94,7.8,180
2026-09-02T19:00:00,0.59,0.99,8.62,131
2026-09-02T19:30:00,0.66,1.15,7.45,192
2026-09-02T20:00:00,0.64,1.01,7.8,189
2026-09-02T20:30:00,0.69,1.14,7.45,198
2026-09-02T21:00:00,0.7,1.05,7.8,166
2026-09-02T21:30:00,0.69,1.02,7.45,195
2026-09-02T22:00:00,0.7,1.21,7.8,179
2026-09-02T22:30:00,0.69,1.1,7.45,191
2026-09-02T23:00:00,0.71,1.12,7.45,190
2026-09-02T23:30:00,0.71,1.06,7.12,189
