fecha,altura,altura_maxima,periodo,direccion
2026-09-25T00:00:00,0.67,1.01,12.6,150
2026-09-25T00:30:00,0.67,1.0,12.6,144
2026-09-25T01:00:00,0.65,1.09,12.6,146
2026-09-25T01:30:00,0.72,1.21,12.6,150
2026-09-25T02:00:00,0.7,1.11,12.6,151
2026-09-25T02:30:00,0.71,1.04,12.6,151
2026-09-25T03:00:00,0.72,1.37,12.6,145
2026-09-25T03:30:00,0.7,1.38,12.6,151
2026-09-25T04:00:00,0.71,1.18,12.6,150
2026-09-25T04:30:00,0.71,1.16,12.6,150
2026-09-25T05:00:00,0.68,1.04,12.6,167
2026-09-25T05:30:00,0.72,1.26,12.6,147
2026-09-25T06:00:00,0.75,1.03,11.7,159
2026-09-25T06:30:00,0.77,1.15,12.6,147
2026-09-25T07:00:00,0.84,1.49,12.6,158
2026-09-25T07:30:00,0.96,1.54,4.68,227
2026-09-25T08:00:00,1.1,1.74,4.82,233
2026-09-25T08:30:00,1.17,2.0,4.2,237
2026-09-25T09:00:00,1.36,1.96,4.96,228
2026-09-25T09:30:00,1.46,2.2,5.46,232
2026-09-25T10:30:00,1.31,2.29,5.46,231
2026-09-25T11:00:00,1.27,2.19,6.07,223
2026-09-25T11:30:00,1.33,2.03,5.65,231
2026-09-25T13:00:00,1.16,1.9,6.07,225
2026-09-25T13:30:00,1.21,1.86,6.55,220
2026-09-25T14:00:00,1.13,1.85,6.55,217
