fecha,altura_astronomica_m,altura_medida_m
2026-07-03T00:45:00,0.73,0.9
2026-07-03T01:45:00,0.7,0.86
2026-07-03T02:45:00,0.66,0.85
2026-07-03T03:45:00,0.61,0.81
2026-07-03T04:45:00,0.58,0.83
2026-07-03T05:45:00,0.64,1.19
2026-07-03T06:45:00,0.8,1.45
2026-07-03T07:45:00,1.01,1.6
2026-07-03T08:45:00,1.2,1.71
2026-07-03T09:45:00,1.3,1.72
2026-07-03T10:45:00,1.31,1.67
2026-07-03T11:45:00,1.23,1.55
2026-07-03T12:45:00,1.1,1.45
2026-07-03T13:45:00,0.95,1.32
2026-07-03T14:45:00,0.82,1.2
2026-07-03T15:45:00,0.7,1.1
2026-07-03T16:45:00,0.6,1.01
2026-07-03T17:45:00,0.55,0.93
2026-07-03T18:45:00,0.57,0.89
2026-07-03T19:45:00,0.64,0.9
2026-07-03T20:45:00,0.71,0.95
2026-07-03T21:45:00,0.74,1.04
2026-07-03T22:45:00,0.74,1.06
2026-07-03T23:45:00,0.72,0.98
