fecha,altura_astronomica_m,altura_medida_m
2026-07-05T00:45:00,0.67,1.09
2026-07-05T01:45:00,0.65,1.01
2026-07-05T02:45:00,0.63,0.93
2026-07-05T03:45:00,0.59,0.84
2026-07-05T04:45:00,0.54,0.76
2026-07-05T05:45:00,0.5,0.7
2026-07-05T06:45:00,0.52,0.69
2026-07-05T07:45:00,0.66,0.91
2026-07-05T08:45:00,0.88,1.26
2026-07-05T09:45:00,1.1,1.39
2026-07-05T10:45:00,1.24,1.5
2026-07-05T11:45:00,1.27,1.51
2026-07-05T12:45:00,1.21,1.4
2026-07-05T13:45:00,1.1,1.3
2026-07-05T14:45:00,0.96,1.16
2026-07-05T15:45:00,0.82,1.02
2026-07-05T16:45:00,0.69,0.85
2026-07-05T17:45:00,0.58,0.78
2026-07-05T18:45:00,0.51,0.69
2026-07-05T19:45:00,0.52,0.63
2026-07-05T20:45:00,0.6,0.61
2026-07-05T21:45:00,0.7,0.71
2026-07-05T22:45:00,0.75,0.87
2026-07-05T23:45:00,0.73,0.92
