fecha,altura_astronomica_m,altura_medida_m
2026-07-01T00:45:00,0.75,0.52
2026-07-01T01:45:00,0.71,0.47
2026-07-01T02:45:00,0.67,0.42
2026-07-01T03:45:00,0.66,0.37
2026-07-01T04:45:00,0.74,0.36
2026-07-01T05:45:00,0.89,0.69
2026-07-01T06:45:00,1.08,0.91
2026-07-01T07:45:00,1.25,1.08
2026-07-01T08:45:00,1.34,1.2
2026-07-01T09:45:00,1.33,1.29
2026-07-01T10:45:00,1.22,1.3
2026-07-01T11:45:00,1.08,1.24
2026-07-01T12:45:00,0.94,1.14
2026-07-01T13:45:00,0.82,1.05
2026-07-01T14:45:00,0.72,0.98
2026-07-01T15:45:00,0.64,0.95
2026-07-01T16:45:00,0.6,1.07
2026-07-01T17:45:00,0.62,1.33
2026-07-01T18:45:00,0.69,1.54
2026-07-01T19:45:00,0.75,1.74
2026-07-01T20:45:00,0.8,1.92
2026-07-01T21:45:00,0.83,2.04
2026-07-01T22:45:00,0.82,2.2
2026-07-01T23:45:00,0.78,2.3
