fecha,altura_astronomica_m,altura_medida_m
2026-07-02T00:45:00,0.74,2.39
2026-07-02T01:45:00,0.71,2.43
2026-07-02T02:45:00,0.66,2.46
2026-07-02T03:45:00,0.63,2.52
2026-07-02T04:45:00,0.65,2.6
2026-07-02T05:45:00,0.76,2.63
2026-07-02T06:45:00,0.95,2.65
2026-07-02T07:45:00,1.15,2.6
2026-07-02T08:45:00,1.29,2.47
2026-07-02T09:45:00,1.34,2.3
2026-07-02T10:45:00,1.29,2.14
2026-07-02T11:45:00,1.17,1.97
2026-07-02T12:45:00,1.02,1.82
2026-07-02T13:45:00,0.89,1.68
2026-07-02T14:45:00,0.77,1.55
2026-07-02T15:45:00,0.67,1.44
2026-07-02T16:45:00,0.59,1.33
2026-07-02T17:45:00,0.58,1.24
2026-07-02T18:45:00,0.63,1.17
2026-07-02T19:45:00,0.7,1.11
2026-07-02T20:45:00,0.75,1.06
2026-07-02T21:45:00,0.77,1.02
2026-07-02T22:45:00,0.77,1.0
2026-07-02T23:45:00,0.76,0.96
