fecha,velocidad,direccion
2026-09-23T00:00:00,20.61,39
2026-09-23T00:01:00,21.06,34
2026-09-23T00:02:00,22.45,35
2026-09-23T00:03:00,18.66,42
2026-09-23T00:04:00,20.62,30
2026-09-23T00:05:00,20.53,36
2026-09-23T00:06:00,21.27,37
2026-09-23T00:07:00,23.4,37
2026-09-23T00:08:00,23.0,36
2026-09-23T00:09:00,24.84,36
2026-09-23T00:10:00,23.59,42
2026-09-23T00:11:00,24.1,36
2026-09-23T00:12:00,23.14,34
2026-09-23T00:13:00,25.82,31
2026-09-23T00:14:00,22.47,35
2026-09-23T00:15:00,28.52,27
2026-09-23T00:16:00,24.1,35
2026-09-23T00:17:00,28.68,29
2026-09-23T00:18:00,29.54,29
2026-09-23T00:19:00,26.44,32
2026-09-23T00:20:00,26.9,30
2026-09-23T00:21:00,26.84,30
2026-09-23T00:22:00,26.88,28
2026-09-23T00:23:00,27.08,27
2026-09-23T00:24:00,27.18,24
2026-09-23T00:25:00,24.42,29
2026-09-23T00:26:00,31.13,21
2026-09-23T00:27:00,28.78,23
2026-09-23T00:28:00,25.72,26
2026-09-23T00:29:00,27.16,21
2026-09-23T00:30:00,31.89,25
2026-09-23T00:31:00,24.56,24
2026-09-23T00:32:00,22.8,21
2026-09-23T00:33:00,28.54,21
2026-09-23T00:34:00,29.66,18
2026-09-23T00:35:00,28.07,18
2026-09-23T00:36:00,32.48,16
2026-09-23T00:37:00,30.32,19
2026-09-23T00:38:00,28.15,19
2026-09-23T00:39:00,24.93,15
2026-09-23T00:40:00,27.72,14
2026-09-23T00:41:00,25.92,12
2026-09-23T00:42:00,27.84,14
2026-09-23T00:43:00,26.44,16
2026-09-23T00:44:00,26.61,16
2026-09-23T00:45:00,24.39,15
2026-09-23T00:46:00,24.53,17
2026-09-23T00:47:00,26.55,15
2026-09-23T00:48:00,24.52,20
2026-09-23T00:49:00,26.02,20
2026-09-23T00:50:00,23.24,17
2026-09-23T00:51:00,26.92,21
2026-09-23T00:52:00,26.8,23
2026-09-23T00:53:00,27.96,25
2026-09-23T00:54:00,26.03,21
2026-09-23T00:55:00,27.6,21
2026-09-23T00:56:00,23.94,26
2026-09-23T00:57:00,24.19,19
2026-09-23T00:58:00,25.77,20
2026-09-23T00:59:00,23.82,25
2026-09-23T01:00:00,26.1,19
2026-09-23T01:01:00,26.75,16
2026-09-23T01:02:00,28.96,13
2026-09-23T01:03:00,28.58,18
2026-09-23T01:04:00,25.06,18
2026-09-23T01:05:00,23.84,18
2026-09-23T01:06:00,30.02,11
2026-09-23T01:07:00,28.68,12
2026-09-23T01:08:00,28.17,15
2026-09-23T01:09:00,31.5,17
2026-09-23T01:10:00,27.09,16
2026-09-23T01:11:00,26.65,16
2026-09-23T01:12:00,28.94,17
2026-09-23T01:13:00,34.42,15
2026-09-23T01:14:00,29.18,20
2026-09-23T01:15:00,29.04,17
2026-09-23T01:16:00,27.07,20
2026-09-23T01:17:00,30.25,12
2026-09-23T01:18:00,31.09,13
2026-09-23T01:19:00,29.3,13
2026-09-23T01:20:00,32.04,18
2026-09-23T01:21:00,27.7,22
2026-09-23T01:22:00,32.6,16
2026-09-23T01:23:00,32.61,20
2026-09-23T01:24:00,30.5,19
2026-09-23T01:25:00,31.51,17
2026-09-23T01:26:00,30.25,18
2026-09-23T01:27:00,31.93,15
2026-09-23T01:28:00,38.56,17
2026-09-23T01:29:00,33.88,21
2026-09-23T01:30:00,35.74,19
2026-09-23T01:31:00,35.0,21
2026-09-23T01:32:00,37.44,17
2026-09-23T01:33:00,34.24,20
2026-09-23T01:34:00,32.52,20
2026-09-23T01:35:00,33.78,20
2026-09-23T01:36:00,35.92,23
2026-09-23T01:37:00,34.3,22
2026-09-23T01:38:00,31.41,24
2026-09-23T01:39:00,33.27,20
2026-09-23T01:40:00,33.07,21
2026-09-23T01:41:00,32.76,22
2026-09-23T01:42:00,33.5,21
2026-09-23T01:43:00,31.71,19
2026-09-23T01:44:00,36.37,17
2026-09-23T01:45:00,27.47,27
2026-09-23T01:46:00,31.84,20
2026-09-23T01:47:00,31.57,23
2026-09-23T01:48:00,32.93,20
2026-09-23T01:49:00,30.24,25
2026-09-23T01:50:00,31.08,20
2026-09-23T01:51:00,30.95,22
2026-09-23T01:52:00,30.73,28
2026-09-23T01:53:00,31.26,18
2026-09-23T01:54:00,31.36,19
2026-09-23T01:55:00,29.48,23
2026-09-23T01:56:00,30.83,24
2026-09-23T01:57:00,30.78,19
2026-09-23T01:58:00,30.77,25
2026-09-23T01:59:00,28.61,17
2026-09-23T02:00:00,31.69,14
2026-09-23T02:01:00,30.17,22
2026-09-23T02:02:00,29.77,20
2026-09-23T02:03:00,30.35,21
2026-09-23T02:04:00,32.02,18
2026-09-23T02:05:00,30.13,21
2026-09-23T02:06:00,30.81,18
2026-09-23T02:07:00,30.98,17
2026-09-23T02:08:00,32.04,14
2026-09-23T02:09:00,33.06,19
2026-09-23T02:10:00,30.87,15
2026-09-23T02:11:00,32.04,17
2026-09-23T02:12:00,30.34,17
2026-09-23T02:13:00,28.55,21
2026-09-23T02:14:00,33.69,14
2026-09-23T02:15:00,29.96,19
2026-09-23T02:16:00,32.89,20
2026-09-23T02:17:00,31.22,19
2026-09-23T02:18:00,29.63,18
2026-09-23T02:19:00,30.57,20
2026-09-23T02:20:00,32.5,15
2026-09-23T02:21:00,33.6,18
2026-09-23T02:22:00,32.97,20
2026-09-23T02:23:00,28.91,17
2026-09-23T02:24:00,28.12,20
2026-09-23T02:25:00,31.47,11
2026-09-23T02:26:00,32.72,17
2026-09-23T02:27:00,28.0,14
2026-09-23T02:28:00,31.77,14
2026-09-23T02:29:00,29.9,18
2026-09-23T02:30:00,31.37,19
2026-09-23T02:31:00,28.65,20
2026-09-23T02:32:00,29.24,23
2026-09-23T02:33:00,30.5,20
2026-09-23T02:34:00,30.3,18
2026-09-23T02:35:00,30.82,20
2026-09-23T02:36:00,28.98,20
2026-09-23T02:37:00,30.03,15
2026-09-23T02:38:00,33.74,19
2026-09-23T02:39:00,31.13,23
2026-09-23T02:40:00,32.09,22
2026-09-23T02:41:00,30.98,23
2026-09-23T02:42:00,36.92,19
2026-09-23T02:43:00,36.93,18
2026-09-23T02:44:00,32.06,20
2026-09-23T02:45:00,30.65,19
2026-09-23T02:46:00,32.99,21
2026-09-23T02:47:00,33.07,19
2026-09-23T02:48:00,33.73,22
2026-09-23T02:49:00,29.99,23
2026-09-23T02:50:00,30.09,19
2026-09-23T02:51:00,26.32,22
2026-09-23T02:52:00,26.82,22
2026-09-23T02:53:00,27.68,21
2026-09-23T02:54:00,24.61,22
2026-09-23T02:55:00,32.66,15
2026-09-23T02:56:00,25.0,16
2026-09-23T02:57:00,29.73,15
2026-09-23T02:58:00,26.01,16
2026-09-23T02:59:00,30.24,14
2026-09-23T03:00:00,26.55,18
2026-09-23T03:01:00,25.72,18
2026-09-23T03:02:00,26.03,15
2026-09-23T03:03:00,27.98,14
2026-09-23T03:04:00,27.9,16
2026-09-23T03:05:00,29.28,18
2026-09-23T03:06:00,25.64,24
2026-09-23T03:07:00,26.89,15
2026-09-23T03:08:00,25.33,23
2026-09-23T03:09:00,29.31,15
2026-09-23T03:10:00,25.37,21
2026-09-23T03:11:00,26.27,21
2026-09-23T03:12:00,22.55,20
2026-09-23T03:13:00,22.62,20
2026-09-23T03:14:00,25.22,20
2026-09-23T03:15:00,28.61,11
2026-09-23T03:16:00,24.97,22
2026-09-23T03:17:00,25.48,21
2026-09-23T03:18:00,24.72,16
2026-09-23T03:19:00,29.42,17
2026-09-23T03:20:00,26.93,20
2026-09-23T03:21:00,25.65,22
2026-09-23T03:22:00,23.49,11
2026-09-23T03:23:00,29.85,14
2026-09-23T03:24:00,31.13,7
2026-09-23T03:25:00,24.02,13
2026-09-23T03:26:00,23.6,14
2026-09-23T03:27:00,30.1,11
2026-09-23T03:28:00,22.4,18
2026-09-23T03:29:00,28.3,9
2026-09-23T03:30:00,25.05,19
2026-09-23T03:31:00,25.05,13
2026-09-23T03:32:00,22.84,10
2026-09-23T03:33:00,27.07,11
2026-09-23T03:34:00,25.21,12
2026-09-23T03:35:00,25.45,12
2026-09-23T03:36:00,29.77,10
2026-09-23T03:37:00,31.5,11
2026-09-23T03:38:00,31.16,9
2026-09-23T03:39:00,30.14,10
2026-09-23T03:40:00,30.74,6
2026-09-23T03:41:00,31.34,4
2026-09-23T03:42:00,33.73,10
2026-09-23T03:43:00,27.17,2
2026-09-23T03:44:00,30.31,9
2026-09-23T03:45:00,28.29,8
2026-09-23T03:46:00,33.89,8
2026-09-23T03:47:00,27.17,8
2026-09-23T03:48:00,28.83,8
2026-09-23T03:49:00,30.15,6
2026-09-23T03:50:00,34.73,3
2026-09-23T03:51:00,31.13,6
2026-09-23T03:52:00,29.54,5
2026-09-23T03:53:00,32.26,11
2026-09-23T03:54:00,35.86,11
2026-09-23T03:55:00,30.59,4
2026-09-23T03:56:00,37.37,11
2026-09-23T03:57:00,37.32,10
2026-09-23T03:58:00,33.22,15
2026-09-23T03:59:00,29.53,11
2026-09-23T04:00:00,35.36,9
2026-09-23T04:01:00,34.42,5
2026-09-23T04:02:00,37.77,7
2026-09-23T04:03:00,30.65,6
2026-09-23T04:04:00,34.54,359
2026-09-23T04:05:00,32.92,8
2026-09-23T04:06:00,28.66,360
