fecha,velocidad,direccion
2026-09-19T00:00:00,22.77,15
2026-09-19T00:01:00,23.55,18
2026-09-19T00:02:00,23.9,16
2026-09-19T00:03:00,23.71,19
2026-09-19T00:04:00,24.3,16
2026-09-19T00:05:00,22.01,15
2026-09-19T00:06:00,24.33,19
2026-09-19T00:07:00,24.74,19
2026-09-19T00:08:00,25.39,17
2026-09-19T00:09:00,23.92,21
2026-09-19T00:10:00,23.8,19
2026-09-19T00:11:00,25.61,18
2026-09-19T00:12:00,22.99,18
2026-09-19T00:13:00,22.48,17
2026-09-19T00:14:00,23.91,21
2026-09-19T00:15:00,23.3,18
2026-09-19T00:16:00,25.65,14
2026-09-19T00:17:00,22.62,18
2026-09-19T00:18:00,24.68,18
2026-09-19T00:19:00,26.03,17
2026-09-19T00:20:00,26.71,13
2026-09-19T00:21:00,25.22,20
2026-09-19T00:22:00,26.73,16
2026-09-19T00:23:00,24.73,18
2026-09-19T00:24:00,26.3,12
2026-09-19T00:25:00,23.78,18
2026-09-19T00:26:00,23.07,15
2026-09-19T00:27:00,24.16,13
2026-09-19T00:28:00,22.41,14
2026-09-19T00:29:00,22.44,15
2026-09-19T00:30:00,23.78,16
2026-09-19T00:31:00,21.74,17
2026-09-19T00:32:00,26.3,17
2026-09-19T00:33:00,22.96,18
2026-09-19T00:34:00,25.0,19
2026-09-19T00:35:00,24.82,19
2026-09-19T00:36:00,27.27,18
2026-09-19T00:37:00,24.97,23
2026-09-19T00:38:00,25.45,21
2026-09-19T00:39:00,24.63,22
2026-09-19T00:40:00,23.75,22
2026-09-19T00:41:00,23.01,23
2026-09-19T00:42:00,22.13,23
2026-09-19T00:43:00,22.39,20
2026-09-19T00:44:00,23.11,21
2026-09-19T00:45:00,21.86,23
2026-09-19T00:46:00,20.02,20
2026-09-19T00:47:00,20.98,19
2026-09-19T00:48:00,19.76,23
2026-09-19T00:49:00,22.07,17
2026-09-19T00:50:00,22.86,20
2026-09-19T00:51:00,21.43,18
2026-09-19T00:52:00,19.23,22
2026-09-19T00:53:00,18.86,20
2026-09-19T00:54:00,19.77,19
2026-09-19T00:55:00,22.43,19
2026-09-19T00:56:00,19.22,18
2026-09-19T00:57:00,20.8,16
2026-09-19T00:58:00,19.59,19
2026-09-19T00:59:00,20.65,20
2026-09-19T01:00:00,17.57,20
2026-09-19T01:01:00,18.29,22
2026-09-19T01:02:00,20.86,22
2026-09-19T01:03:00,23.02,21
2026-09-19T01:04:00,19.84,24
2026-09-19T01:05:00,19.81,25
2026-09-19T01:06:00,19.78,24
2026-09-19T01:07:00,18.33,30
2026-09-19T01:08:00,23.14,27
2026-09-19T01:09:00,23.52,24
2026-09-19T01:10:00,23.12,24
2026-09-19T01:11:00,20.83,25
2026-09-19T01:12:00,21.62,27
2026-09-19T01:13:00,21.1,28
2026-09-19T01:14:00,24.14,28
2026-09-19T01:15:00,22.99,29
2026-09-19T01:16:00,22.75,28
2026-09-19T01:17:00,24.76,25
2026-09-19T01:18:00,22.71,29
2026-09-19T01:19:00,23.2,24
2026-09-19T01:20:00,22.6,26
2026-09-19T01:21:00,25.63,23
2026-09-19T01:22:00,24.97,26
2026-09-19T01:23:00,23.36,23
2026-09-19T01:24:00,23.73,21
2026-09-19T01:25:00,22.91,20
2026-09-19T01:26:00,22.5,21
2026-09-19T01:27:00,22.68,21
2026-09-19T01:28:00,24.91,17
2026-09-19T01:29:00,23.13,20
2026-09-19T01:30:00,26.27,18
2026-09-19T01:31:00,24.11,19
2026-09-19T01:32:00,24.63,19
2026-09-19T01:33:00,23.23,17
2026-09-19T01:34:00,24.59,17
2026-09-19T01:35:00,25.16,20
2026-09-19T01:36:00,25.64,17
2026-09-19T01:37:00,24.03,21
2026-09-19T01:38:00,25.64,18
2026-09-19T01:39:00,24.75,18
2026-09-19T01:40:00,24.91,21
2026-09-19T01:41:00,24.95,22
2026-09-19T01:42:00,25.73,19
2026-09-19T01:43:00,25.94,21
2026-09-19T01:44:00,26.42,18
2026-09-19T01:45:00,24.31,20
2026-09-19T01:46:00,24.06,21
2026-09-19T01:47:00,25.5,21
2026-09-19T01:48:00,25.6,19
2026-09-19T01:49:00,23.03,23
2026-09-19T01:50:00,25.08,21
2026-09-19T01:51:00,23.99,21
2026-09-19T01:52:00,25.55,20
2026-09-19T01:53:00,25.61,21
2026-09-19T01:54:00,25.06,23
2026-09-19T01:55:00,25.61,23
2026-09-19T01:56:00,24.37,25
2026-09-19T01:57:00,23.64,21
2026-09-19T01:58:00,21.08,25
2026-09-19T01:59:00,22.9,24
2026-09-19T02:00:00,22.9,26
2026-09-19T02:01:00,22.48,25
2026-09-19T02:02:00,22.06,23
2026-09-19T02:03:00,20.69,28
2026-09-19T02:04:00,22.64,28
2026-09-19T02:05:00,20.77,30
2026-09-19T02:06:00,21.01,29
2026-09-19T02:07:00,21.44,29
2026-09-19T02:08:00,20.17,27
2026-09-19T02:09:00,19.54,28
2026-09-19T02:10:00,18.96,29
2026-09-19T02:11:00,17.96,28
2026-09-19T02:12:00,16.75,30
2026-09-19T02:13:00,18.16,28
2026-09-19T02:14:00,15.82,33
2026-09-19T02:15:00,17.21,29
2026-09-19T02:16:00,17.21,29
2026-09-19T02:17:00,17.71,30
2026-09-19T02:18:00,17.96,30
2026-09-19T02:19:00,16.84,28
2026-09-19T02:20:00,17.77,27
2026-09-19T02:21:00,18.41,25
2026-09-19T02:22:00,16.77,29
2026-09-19T02:23:00,16.45,27
2026-09-19T02:24:00,16.88,28
2026-09-19T02:25:00,15.72,30
2026-09-19T02:26:00,17.33,30
2026-09-19T02:27:00,16.3,29
2026-09-19T02:28:00,17.5,29
2026-09-19T02:29:00,17.76,27
2026-09-19T02:30:00,17.39,25
2026-09-19T02:31:00,19.45,21
2026-09-19T02:32:00,19.01,22
2026-09-19T02:33:00,19.19,22
2026-09-19T02:34:00,19.41,23
2026-09-19T02:35:00,20.03,23
2026-09-19T02:36:00,19.01,24
2026-09-19T02:37:00,17.05,24
2026-09-19T02:38:00,17.45,26
