fecha,velocidad,direccion
2026-08-17T00:00:00,35.51,245
2026-08-17T00:01:00,39.8,241
2026-08-17T00:02:00,40.69,237
2026-08-17T00:03:00,40.96,238
2026-08-17T00:04:00,35.86,234
2026-08-17T00:05:00,37.37,233
2026-08-17T00:06:00,35.48,234
2026-08-17T00:07:00,34.23,235
2026-08-17T00:08:00,32.54,237
2026-08-17T00:09:00,36.89,239
2026-08-17T00:10:00,38.04,237
2026-08-17T00:11:00,36.37,237
2026-08-17T00:12:00,36.78,235
2026-08-17T00:13:00,36.77,236
2026-08-17T00:14:00,36.59,237
2026-08-17T00:15:00,33.91,237
2026-08-17T00:16:00,33.39,236
2026-08-17T00:17:00,33.19,236
2026-08-17T00:18:00,37.45,237
2026-08-17T00:19:00,37.63,237
2026-08-17T00:20:00,36.46,240
2026-08-17T00:21:00,39.19,238
2026-08-17T00:22:00,40.05,239
2026-08-17T00:23:00,38.53,238
2026-08-17T00:24:00,35.6,236
2026-08-17T00:25:00,36.83,236
2026-08-17T00:26:00,36.0,238
2026-08-17T00:27:00,33.9,241
2026-08-17T00:28:00,37.24,236
2026-08-17T00:29:00,38.15,237
2026-08-17T00:30:00,38.21,238
2026-08-17T00:31:00,36.03,239
2026-08-17T00:32:00,34.72,235
2026-08-17T00:33:00,40.25,237
2026-08-17T00:34:00,39.42,234
2026-08-17T00:35:00,38.75,237
2026-08-17T00:36:00,35.37,235
2026-08-17T00:37:00,37.01,236
2026-08-17T00:38:00,38.79,236
2026-08-17T00:39:00,38.42,239
2026-08-17T00:40:00,37.71,238
2026-08-17T00:41:00,36.73,237
2026-08-17T00:42:00,37.7,235
2026-08-17T00:43:00,37.44,234
2026-08-17T00:44:00,34.44,233
2026-08-17T00:45:00,32.39,230
2026-08-17T00:46:00,32.79,230
2026-08-17T00:47:00,33.22,226
2026-08-17T00:48:00,30.9,234
2026-08-17T00:49:00,36.16,225
2026-08-17T00:50:00,33.13,230
2026-08-17T00:51:00,35.2,231
2026-08-17T00:52:00,34.25,232
2026-08-17T00:53:00,34.93,233
2026-08-17T00:54:00,32.78,237
2026-08-17T00:55:00,31.77,237
2026-08-17T00:56:00,30.25,235
2026-08-17T00:57:00,31.24,235
2026-08-17T00:58:00,33.27,233
2026-08-17T00:59:00,31.41,232
2026-08-17T01:00:00,35.92,232
2026-08-17T01:01:00,33.68,231
2026-08-17T01:02:00,34.82,229
2026-08-17T01:03:00,33.6,231
2026-08-17T01:04:00,35.61,232
2026-08-17T01:05:00,38.36,231
2026-08-17T01:06:00,37.35,230
2026-08-17T01:07:00,37.76,233
2026-08-17T01:08:00,39.29,232
2026-08-17T01:09:00,36.91,231
2026-08-17T01:10:00,33.91,230
2026-08-17T01:11:00,29.49,231
2026-08-17T01:12:00,30.81,233
2026-08-17T01:13:00,29.53,232
2026-08-17T01:14:00,31.12,233
2026-08-17T01:15:00,31.54,231
2026-08-17T01:16:00,30.4,234
2026-08-17T01:17:00,31.76,234
2026-08-17T01:18:00,30.68,232
2026-08-17T01:19:00,30.73,232
2026-08-17T01:20:00,31.53,233
2026-08-17T01:21:00,32.97,232
2026-08-17T01:22:00,30.37,230
2026-08-17T01:23:00,32.36,231
2026-08-17T01:24:00,29.42,228
2026-08-17T01:25:00,30.4,232
2026-08-17T01:26:00,31.93,230
2026-08-17T01:27:00,31.08,231
2026-08-17T01:28:00,31.83,229
2026-08-17T01:29:00,30.97,229
2026-08-17T01:30:00,30.64,230
2026-08-17T01:31:00,32.53,228
2026-08-17T01:32:00,34.39,224
2026-08-17T01:33:00,32.07,220
2026-08-17T01:34:00,31.02,215
2026-08-17T01:35:00,30.05,211
2026-08-17T01:36:00,31.93,211
2026-08-17T01:37:00,32.07,214
2026-08-17T01:38:00,29.54,214
2026-08-17T01:39:00,29.0,216
2026-08-17T01:40:00,27.75,217
2026-08-17T01:41:00,29.01,218
2026-08-17T01:42:00,28.53,218
