fecha,velocidad,direccion
2026-09-02T00:00:00,12.51,21
2026-09-02T00:01:00,10.24,32
2026-09-02T00:02:00,11.52,34
2026-09-02T00:03:00,11.87,35
2026-09-02T00:04:00,13.28,27
2026-09-02T00:05:00,13.49,27
2026-09-02T00:06:00,13.18,26
2026-09-02T00:07:00,13.12,28
2026-09-02T00:08:00,14.08,25
2026-09-02T00:09:00,14.27,29
2026-09-02T00:10:00,15.11,29
2026-09-02T00:11:00,15.59,30
2026-09-02T00:12:00,14.94,30
2026-09-02T00:13:00,15.35,30
2026-09-02T00:14:00,14.19,35
2026-09-02T00:15:00,14.71,32
2026-09-02T00:16:00,17.26,24
2026-09-02T00:17:00,17.27,21
2026-09-02T00:18:00,14.45,30
2026-09-02T00:19:00,14.19,25
2026-09-02T00:20:00,14.07,22
2026-09-02T00:21:00,14.26,23
2026-09-02T00:22:00,13.9,29
2026-09-02T00:23:00,13.95,25
2026-09-02T00:24:00,12.86,24
2026-09-02T00:25:00,13.5,27
2026-09-02T00:26:00,12.45,30
2026-09-02T00:27:00,11.47,35
2026-09-02T00:28:00,11.2,36
2026-09-02T00:29:00,10.6,37
2026-09-02T00:30:00,11.25,38
2026-09-02T00:31:00,11.49,43
2026-09-02T00:32:00,11.51,38
2026-09-02T00:33:00,11.68,39
2026-09-02T00:34:00,11.53,40
2026-09-02T00:35:00,10.57,44
2026-09-02T00:36:00,11.15,47
2026-09-02T00:37:00,10.19,45
2026-09-02T00:38:00,11.09,41
2026-09-02T00:39:00,11.63,46
2026-09-02T00:40:00,12.37,43
2026-09-02T00:41:00,11.45,42
2026-09-02T00:42:00,11.42,50
2026-09-02T00:43:00,11.02,43
2026-09-02T00:44:00,10.97,44
2026-09-02T00:45:00,11.18,46
2026-09-02T00:46:00,10.34,41
2026-09-02T00:47:00,12.35,46
2026-09-02T00:48:00,12.14,48
2026-09-02T00:49:00,11.78,45
2026-09-02T00:50:00,11.53,42
2026-09-02T00:51:00,11.48,45
2026-09-02T00:52:00,10.0,47
2026-09-02T00:53:00,10.02,46
2026-09-02T00:54:00,11.33,40
2026-09-02T00:55:00,9.14,39
2026-09-02T00:56:00,10.25,35
2026-09-02T00:57:00,10.46,34
2026-09-02T00:58:00,11.22,34
2026-09-02T00:59:00,11.28,43
2026-09-02T01:00:00,10.36,37
2026-09-02T01:01:00,10.8,38
2026-09-02T01:02:00,11.52,46
2026-09-02T01:03:00,11.75,48
2026-09-02T01:04:00,11.7,38
2026-09-02T01:05:00,13.01,44
2026-09-02T01:06:00,11.66,45
2026-09-02T01:07:00,12.07,54
2026-09-02T01:08:00,10.56,44
2026-09-02T01:09:00,10.65,29
2026-09-02T01:10:00,8.82,35
2026-09-02T01:11:00,6.44,44
2026-09-02T01:12:00,6.35,47
2026-09-02T01:13:00,8.22,48
2026-09-02T01:14:00,8.13,44
2026-09-02T01:15:00,8.18,45
2026-09-02T01:16:00,8.34,54
2026-09-02T01:17:00,8.01,59
2026-09-02T01:18:00,9.62,61
2026-09-02T01:19:00,7.47,42
2026-09-02T01:20:00,8.01,40
2026-09-02T01:21:00,8.56,46
2026-09-02T01:22:00,6.7,57
2026-09-02T01:23:00,10.36,78
2026-09-02T01:24:00,7.91,48
2026-09-02T01:25:00,7.96,36
2026-09-02T01:26:00,7.73,45
2026-09-02T01:27:00,9.37,69
2026-09-02T01:28:00,8.32,69
2026-09-02T01:29:00,8.17,42
2026-09-02T01:30:00,10.27,20
2026-09-02T01:31:00,7.35,37
2026-09-02T01:32:00,8.91,52
2026-09-02T01:33:00,9.46,57
2026-09-02T01:34:00,7.99,38
2026-09-02T01:35:00,7.55,24
2026-09-02T01:36:00,8.15,17
2026-09-02T01:37:00,6.92,18
2026-09-02T01:38:00,6.89,18
2026-09-02T01:39:00,6.61,27
2026-09-02T01:40:00,8.59,16
2026-09-02T01:41:00,10.06,6
2026-09-02T01:42:00,9.48,8
2026-09-02T01:43:00,9.21,16
2026-09-02T01:44:00,8.19,31
2026-09-02T01:45:00,7.67,27
2026-09-02T01:46:00,7.88,28
2026-09-02T01:47:00,7.04,24
2026-09-02T01:48:00,5.67,28
2026-09-02T01:49:00,10.29,25
2026-09-02T01:50:00,8.03,27
2026-09-02T01:51:00,6.91,28
2026-09-02T01:52:00,7.33,30
2026-09-02T01:53:00,6.04,41
2026-09-02T01:54:00,7.85,43
2026-09-02T01:55:00,11.63,50
2026-09-02T01:56:00,9.45,22
2026-09-02T01:57:00,8.98,31
2026-09-02T01:58:00,6.88,23
2026-09-02T01:59:00,5.32,37
2026-09-02T02:00:00,6.25,41
2026-09-02T02:01:00,6.76,42
2026-09-02T02:02:00,7.03,26
2026-09-02T02:03:00,5.86,36
2026-09-02T02:04:00,6.55,46
2026-09-02T02:05:00,6.54,31
2026-09-02T02:06:00,7.37,37
2026-09-02T02:07:00,7.83,37
2026-09-02T02:08:00,8.3,43
2026-09-02T02:09:00,7.17,33
2026-09-02T02:10:00,6.92,36
2026-09-02T02:11:00,6.59,41
2026-09-02T02:12:00,5.64,39
2026-09-02T02:13:00,6.97,48
2026-09-02T02:14:00,7.51,50
2026-09-02T02:15:00,8.21,60
2026-09-02T02:16:00,6.74,46
2026-09-02T02:17:00,8.49,49
2026-09-02T02:18:00,7.46,40
2026-09-02T02:19:00,8.74,50
2026-09-02T02:20:00,8.28,41
2026-09-02T02:21:00,10.85,45
2026-09-02T02:22:00,9.6,44
2026-09-02T02:23:00,9.33,47
2026-09-02T02:24:00,9.1,42
2026-09-02T02:25:00,10.92,43
2026-09-02T02:26:00,10.71,42
2026-09-02T02:27:00,11.3,44
2026-09-02T02:28:00,11.97,45
2026-09-02T02:29:00,11.67,46
2026-09-02T02:30:00,11.57,44
2026-09-02T02:31:00,10.69,44
2026-09-02T02:32:00,10.27,45
2026-09-02T02:33:00,10.82,45
2026-09-02T02:34:00,12.01,52
2026-09-02T02:35:00,9.89,45
2026-09-02T02:36:00,10.99,50
2026-09-02T02:37:00,9.25,35
2026-09-02T02:38:00,8.41,49
2026-09-02T02:39:00,11.07,53
2026-09-02T02:40:00,8.51,47
2026-09-02T02:41:00,9.2,52
2026-09-02T02:42:00,10.05,53
2026-09-02T02:43:00,11.41,46
2026-09-02T02:44:00,11.68,44
2026-09-02T02:45:00,12.47,46
2026-09-02T02:46:00,13.98,41
2026-09-02T02:47:00,13.51,38
2026-09-02T02:48:00,16.03,36
2026-09-02T02:49:00,15.17,37
2026-09-02T02:50:00,15.78,36
2026-09-02T02:51:00,19.37,31
2026-09-02T02:52:00,18.54,29
2026-09-02T02:53:00,20.22,26
2026-09-02T02:54:00,19.2,30
2026-09-02T02:55:00,19.68,29
2026-09-02T02:56:00,19.74,29
2026-09-02T02:57:00,21.35,26
2026-09-02T02:58:00,21.51,27
2026-09-02T02:59:00,22.41,25
2026-09-02T03:00:00,21.98,22
2026-09-02T03:01:00,22.53,25
2026-09-02T03:02:00,23.82,24
2026-09-02T03:03:00,22.4,25
2026-09-02T03:04:00,20.77,25
2026-09-02T03:05:00,20.95,23
