fecha,velocidad,direccion
2026-08-21T00:00:00,44.79,190
2026-08-21T00:01:00,43.71,193
2026-08-21T00:02:00,45.51,185
2026-08-21T00:03:00,48.06,184
2026-08-21T00:04:00,44.35,208
2026-08-21T00:05:00,41.83,203
2026-08-21T00:06:00,41.26,199
2026-08-21T00:07:00,39.42,207
2026-08-21T00:08:00,34.42,205
2026-08-21T00:09:00,45.79,199
2026-08-21T00:10:00,36.76,198
2026-08-21T00:11:00,37.84,194
2026-08-21T00:12:00,44.32,195
2026-08-21T00:13:00,44.35,197
2026-08-21T00:14:00,38.3,198
2026-08-21T00:15:00,40.9,194
2026-08-21T00:16:00,43.52,200
2026-08-21T00:17:00,42.05,200
2026-08-21T00:18:00,34.78,198
2026-08-21T00:19:00,34.81,203
2026-08-21T00:20:00,30.2,194
2026-08-21T00:21:00,33.66,200
2026-08-21T00:22:00,33.16,191
2026-08-21T00:23:00,38.41,198
2026-08-21T00:24:00,32.15,192
2026-08-21T00:25:00,31.64,197
2026-08-21T00:26:00,38.56,206
2026-08-21T00:27:00,43.92,190
2026-08-21T00:28:00,41.15,198
2026-08-21T00:29:00,38.05,194
2026-08-21T00:30:00,38.84,187
2026-08-21T00:31:00,43.56,194
2026-08-21T00:32:00,44.21,190
2026-08-21T00:33:00,40.5,191
2026-08-21T00:34:00,44.93,187
2026-08-21T00:35:00,40.75,196
2026-08-21T00:36:00,48.49,186
2026-08-21T00:37:00,40.84,190
2026-08-21T00:38:00,34.34,195
2026-08-21T00:39:00,45.49,202
2026-08-21T00:40:00,42.93,190
2026-08-21T00:41:00,38.81,187
2026-08-21T00:42:00,36.4,183
2026-08-21T00:43:00,37.53,184
2026-08-21T00:44:00,35.73,185
2026-08-21T00:45:00,40.7,189
2026-08-21T00:46:00,31.63,185
2026-08-21T00:47:00,29.47,193
2026-08-21T00:48:00,35.28,186
2026-08-21T00:49:00,42.41,189
2026-08-21T00:50:00,39.44,186
2026-08-21T00:51:00,38.16,197
2026-08-21T00:52:00,41.81,191
2026-08-21T00:53:00,41.99,214
2026-08-21T00:54:00,41.63,204
2026-08-21T00:55:00,35.12,200
2026-08-21T00:56:00,36.83,199
2026-08-21T00:57:00,33.41,197
2026-08-21T00:58:00,37.82,195
2026-08-21T00:59:00,37.87,205
2026-08-21T01:00:00,40.37,204
2026-08-21T01:01:00,45.4,201
2026-08-21T01:02:00,38.45,199
2026-08-21T01:03:00,42.91,202
2026-08-21T01:04:00,44.93,195
2026-08-21T01:05:00,50.08,201
2026-08-21T01:06:00,47.56,199
2026-08-21T01:07:00,41.62,190
2026-08-21T01:08:00,40.03,194
2026-08-21T01:09:00,41.89,193
2026-08-21T01:10:00,42.7,198
2026-08-21T01:11:00,40.95,195
2026-08-21T01:12:00,39.87,196
2026-08-21T01:13:00,43.65,194
2026-08-21T01:14:00,38.2,186
2026-08-21T01:15:00,36.05,189
2026-08-21T01:16:00,40.57,195
2026-08-21T01:17:00,40.18,193
2026-08-21T01:18:00,44.82,201
2026-08-21T01:19:00,45.0,192
2026-08-21T01:20:00,39.15,188
2026-08-21T01:21:00,43.4,191
2026-08-21T01:22:00,36.43,185
2026-08-21T01:23:00,50.92,190
2026-08-21T01:24:00,40.21,209
2026-08-21T01:25:00,39.13,216
2026-08-21T01:26:00,30.47,199
2026-08-21T01:27:00,33.86,211
2026-08-21T01:28:00,38.05,206
2026-08-21T01:29:00,34.9,210
2026-08-21T01:30:00,35.78,204
2026-08-21T01:31:00,33.46,216
2026-08-21T01:32:00,39.76,190
2026-08-21T01:33:00,46.84,199
2026-08-21T01:34:00,51.62,190
2026-08-21T01:35:00,40.05,198
2026-08-21T01:36:00,47.21,202
2026-08-21T01:37:00,47.56,208
2026-08-21T01:38:00,49.52,209
2026-08-21T01:39:00,46.76,193
2026-08-21T01:40:00,35.98,189
2026-08-21T01:41:00,26.08,199
2026-08-21T01:42:00,29.89,189
2026-08-21T01:43:00,32.14,189
2026-08-21T01:44:00,29.72,196
2026-08-21T01:45:00,30.18,192
2026-08-21T01:46:00,28.16,192
2026-08-21T01:47:00,26.03,193
2026-08-21T01:48:00,26.45,192
2026-08-21T01:49:00,24.4,194
2026-08-21T01:50:00,24.26,194
2026-08-21T01:51:00,24.41,184
2026-08-21T01:52:00,27.46,184
2026-08-21T01:53:00,29.09,194
2026-08-21T01:54:00,37.19,189
2026-08-21T01:55:00,38.9,189
2026-08-21T01:56:00,37.04,191
2026-08-21T01:57:00,32.0,193
2026-08-21T01:58:00,32.56,208
2026-08-21T01:59:00,34.55,196
2026-08-21T02:00:00,35.72,198
2026-08-21T02:01:00,40.99,203
2026-08-21T02:02:00,47.83,209
2026-08-21T02:03:00,44.6,206
2026-08-21T02:04:00,37.85,210
2026-08-21T02:05:00,36.46,210
2026-08-21T02:06:00,32.46,206
2026-08-21T02:07:00,31.13,200
2026-08-21T02:08:00,39.31,208
2026-08-21T02:09:00,38.29,202
2026-08-21T02:10:00,35.15,200
2026-08-21T02:11:00,36.97,204
2026-08-21T02:12:00,42.68,201
2026-08-21T02:13:00,51.71,202
2026-08-21T02:14:00,53.11,211
2026-08-21T02:15:00,47.18,202
2026-08-21T02:16:00,59.8,199
2026-08-21T02:17:00,54.76,196
2026-08-21T02:18:00,55.92,198
2026-08-21T02:19:00,54.89,201
2026-08-21T02:20:00,47.0,198
2026-08-21T02:21:00,49.97,197
2026-08-21T02:22:00,51.34,198
2026-08-21T02:23:00,51.79,197
2026-08-21T02:24:00,56.18,197
2026-08-21T02:25:00,55.76,195
2026-08-21T02:26:00,52.0,189
2026-08-21T02:27:00,49.0,192
2026-08-21T02:28:00,47.9,189
2026-08-21T02:29:00,40.48,196
2026-08-21T02:30:00,33.48,193
2026-08-21T02:31:00,35.99,200
2026-08-21T02:32:00,31.87,205
2026-08-21T02:33:00,33.26,210
2026-08-21T02:34:00,35.41,209
2026-08-21T02:35:00,35.22,209
2026-08-21T02:36:00,32.63,210
2026-08-21T02:37:00,32.32,206
2026-08-21T02:38:00,30.8,203
2026-08-21T02:39:00,35.7,211
2026-08-21T02:40:00,33.67,213
2026-08-21T02:41:00,32.82,213
2026-08-21T02:42:00,36.17,213
2026-08-21T02:43:00,38.44,216
2026-08-21T02:44:00,35.58,202
2026-08-21T02:45:00,33.35,202
2026-08-21T02:46:00,36.99,198
2026-08-21T02:47:00,38.98,204
2026-08-21T02:48:00,35.7,198
2026-08-21T02:49:00,34.97,209
2026-08-21T02:50:00,35.83,202
2026-08-21T02:51:00,34.97,207
2026-08-21T02:52:00,36.27,209
2026-08-21T02:53:00,33.19,209
2026-08-21T02:54:00,30.32,209
2026-08-21T02:55:00,33.34,209
2026-08-21T02:56:00,31.84,219
2026-08-21T02:57:00,35.6,212
2026-08-21T02:58:00,28.28,226
2026-08-21T02:59:00,32.68,221
2026-08-21T03:00:00,29.82,221
2026-08-21T03:01:00,39.83,211
2026-08-21T03:02:00,37.99,206
2026-08-21T03:03:00,46.29,211
2026-08-21T03:04:00,45.52,217
2026-08-21T03:05:00,45.07,214
2026-08-21T03:06:00,45.68,209
2026-08-21T03:07:00,43.95,212
2026-08-21T03:08:00,46.2,212
