fecha,velocidad,direccion
2026-08-16T00:00:00,8.95,60
2026-08-16T00:01:00,9.12,60
2026-08-16T00:02:00,8.27,61
2026-08-16T00:03:00,8.65,61
2026-08-16T00:04:00,7.71,63
2026-08-16T00:05:00,8.08,62
2026-08-16T00:06:00,8.2,59
2026-08-16T00:07:00,7.26,69
2026-08-16T00:08:00,8.35,90
2026-08-16T00:09:00,8.52,85
2026-08-16T00:10:00,8.84,86
2026-08-16T00:11:00,8.77,94
2026-08-16T00:12:00,9.01,91
2026-08-16T00:13:00,8.87,94
2026-08-16T00:14:00,8.62,90
2026-08-16T00:15:00,8.78,94
2026-08-16T00:16:00,8.54,94
2026-08-16T00:17:00,8.62,88
2026-08-16T00:18:00,8.84,94
2026-08-16T00:19:00,8.77,86
2026-08-16T00:20:00,8.42,80
2026-08-16T00:21:00,8.51,86
2026-08-16T00:22:00,8.05,88
2026-08-16T00:23:00,7.89,93
2026-08-16T00:24:00,7.15,88
2026-08-16T00:25:00,7.64,100
2026-08-16T00:26:00,7.37,96
2026-08-16T00:27:00,7.7,93
2026-08-16T00:28:00,7.92,89
2026-08-16T00:29:00,8.31,88
2026-08-16T00:30:00,7.48,88
2026-08-16T00:31:00,7.94,95
2026-08-16T00:32:00,7.96,90
2026-08-16T00:33:00,8.46,91
2026-08-16T00:34:00,8.91,93
2026-08-16T00:35:00,9.4,96
2026-08-16T00:36:00,9.82,97
2026-08-16T00:37:00,10.34,96
2026-08-16T00:38:00,9.62,95
2026-08-16T00:39:00,11.11,93
2026-08-16T00:40:00,12.41,91
2026-08-16T00:41:00,14.02,89
2026-08-16T00:42:00,14.49,87
2026-08-16T00:43:00,14.69,85
2026-08-16T00:44:00,15.1,83
2026-08-16T00:45:00,13.32,90
2026-08-16T00:46:00,13.08,91
2026-08-16T00:47:00,13.68,90
2026-08-16T00:48:00,15.41,85
2026-08-16T00:49:00,15.39,86
2026-08-16T00:50:00,15.29,87
2026-08-16T00:51:00,14.17,89
2026-08-16T00:52:00,15.05,85
2026-08-16T00:53:00,15.51,87
2026-08-16T00:54:00,14.28,88
2026-08-16T00:55:00,15.29,88
2026-08-16T00:56:00,15.07,88
