fecha,velocidad,direccion
2026-08-13T11:05:00,22.22,105
2026-08-13T11:06:00,19.75,106
2026-08-13T11:07:00,24.29,102
2026-08-13T11:08:00,18.18,104
2026-08-13T11:09:00,24.08,107
2026-08-13T11:10:00,21.14,109
2026-08-13T11:11:00,21.98,109
2026-08-13T11:12:00,14.01,106
2026-08-13T11:13:00,19.37,108
2026-08-13T11:14:00,20.65,103
2026-08-13T11:15:00,16.88,97
2026-08-13T11:16:00,20.46,102
2026-08-13T11:17:00,20.91,108
2026-08-13T11:18:00,17.14,110
2026-08-13T11:19:00,13.79,104
2026-08-13T11:20:00,17.33,101
2026-08-13T11:21:00,14.69,106
2026-08-13T11:22:00,17.04,102
2026-08-13T11:23:00,13.92,106
2026-08-13T11:24:00,14.19,101
2026-08-13T11:25:00,16.09,101
2026-08-13T11:26:00,16.56,107
2026-08-13T11:27:00,16.7,103
2026-08-13T11:28:00,24.32,99
2026-08-13T11:29:00,20.95,94
2026-08-13T11:30:00,17.11,93
2026-08-13T11:31:00,28.64,86
2026-08-13T11:32:00,24.27,84
2026-08-13T11:33:00,18.49,94
2026-08-13T11:34:00,22.03,96
2026-08-13T11:35:00,19.68,97
2026-08-13T11:36:00,18.43,91
2026-08-13T11:37:00,18.1,90
2026-08-13T11:38:00,18.61,88
2026-08-13T11:39:00,18.71,90
2026-08-13T11:40:00,14.87,94
2026-08-13T11:41:00,18.35,94
2026-08-13T11:42:00,16.72,94
2026-08-13T11:43:00,20.25,92
2026-08-13T11:44:00,20.72,98
2026-08-13T11:45:00,15.25,89
2026-08-13T11:46:00,19.72,91
2026-08-13T11:47:00,24.92,81
2026-08-13T11:48:00,26.22,78
2026-08-13T11:49:00,20.27,85
2026-08-13T11:50:00,25.2,78
2026-08-13T11:51:00,26.08,68
2026-08-13T11:52:00,24.5,63
2026-08-13T11:53:00,29.9,67
2026-08-13T11:54:00,28.55,68
2026-08-13T11:55:00,29.96,71
2026-08-13T11:56:00,28.28,71
2026-08-13T11:57:00,26.25,67
2026-08-13T11:58:00,27.37,69
2026-08-13T11:59:00,28.07,79
2026-08-13T12:00:00,22.8,74
2026-08-13T12:01:00,20.5,72
2026-08-13T12:02:00,20.4,66
2026-08-13T12:03:00,17.93,73
2026-08-13T12:04:00,18.23,78
2026-08-13T12:05:00,19.73,83
2026-08-13T12:06:00,17.65,92
2026-08-13T12:07:00,21.25,87
2026-08-13T12:08:00,20.2,89
2026-08-13T12:09:00,18.75,93
2026-08-13T12:10:00,21.39,92
2026-08-13T12:11:00,20.51,97
2026-08-13T12:12:00,21.49,88
2026-08-13T12:13:00,20.72,93
2026-08-13T12:14:00,26.76,82
2026-08-13T12:15:00,25.45,90
2026-08-13T12:16:00,28.4,89
2026-08-13T12:17:00,30.99,83
2026-08-13T12:18:00,27.27,88
