fecha,velocidad,direccion
2026-08-15T00:00:00,25.05,57
2026-08-15T00:01:00,23.49,57
2026-08-15T00:02:00,21.17,57
2026-08-15T00:03:00,23.52,59
2026-08-15T00:04:00,23.84,56
2026-08-15T00:05:00,22.52,55
2026-08-15T00:06:00,23.07,55
2026-08-15T00:07:00,21.35,54
2026-08-15T00:08:00,18.75,52
2026-08-15T00:09:00,20.5,51
2026-08-15T00:10:00,18.36,50
2026-08-15T00:11:00,18.64,42
2026-08-15T00:12:00,20.19,39
2026-08-15T00:13:00,18.37,37
2026-08-15T00:14:00,19.07,42
2026-08-15T00:15:00,17.12,39
2026-08-15T00:16:00,17.21,37
2026-08-15T00:17:00,18.45,37
2026-08-15T00:18:00,22.32,38
2026-08-15T00:19:00,18.78,37
2026-08-15T00:20:00,19.07,40
2026-08-15T00:21:00,20.15,44
2026-08-15T00:22:00,20.5,39
2026-08-15T00:23:00,19.98,40
2026-08-15T00:24:00,21.61,44
2026-08-15T00:25:00,21.08,33
2026-08-15T00:26:00,22.24,30
2026-08-15T00:27:00,20.27,39
2026-08-15T00:28:00,20.56,32
2026-08-15T00:29:00,21.41,31
2026-08-15T00:30:00,23.24,25
2026-08-15T00:31:00,21.85,28
2026-08-15T00:32:00,24.08,29
2026-08-15T00:33:00,20.82,24
2026-08-15T00:34:00,23.27,25
2026-08-15T00:35:00,22.48,22
2026-08-15T00:36:00,21.93,28
2026-08-15T00:37:00,22.9,25
2026-08-15T00:38:00,21.63,29
2026-08-15T00:39:00,23.1,27
2026-08-15T00:40:00,22.13,26
2026-08-15T00:41:00,20.73,32
2026-08-15T00:42:00,19.36,33
2026-08-15T00:43:00,20.84,32
2026-08-15T00:44:00,22.09,32
2026-08-15T00:45:00,19.28,36
2026-08-15T00:46:00,20.6,33
2026-08-15T00:47:00,20.56,30
2026-08-15T00:48:00,20.89,39
2026-08-15T00:49:00,19.18,35
2026-08-15T00:50:00,21.74,32
2026-08-15T00:51:00,20.08,33
2026-08-15T00:52:00,19.27,34
2026-08-15T00:53:00,19.53,32
2026-08-15T00:54:00,18.35,34
2026-08-15T00:55:00,21.15,35
2026-08-15T00:56:00,18.04,36
2026-08-15T00:57:00,19.33,36
2026-08-15T00:58:00,17.02,38
2026-08-15T00:59:00,19.13,39
2026-08-15T01:00:00,21.23,31
2026-08-15T01:01:00,19.82,32
2026-08-15T01:02:00,19.11,36
2026-08-15T01:03:00,20.18,34
2026-08-15T01:04:00,19.0,33
2026-08-15T01:05:00,17.77,38
2026-08-15T01:06:00,17.55,41
2026-08-15T01:07:00,18.2,43
2026-08-15T01:08:00,19.56,38
2026-08-15T01:09:00,19.96,42
2026-08-15T01:10:00,19.18,43
2026-08-15T01:11:00,20.11,42
2026-08-15T01:12:00,19.95,41
2026-08-15T01:13:00,19.5,40
2026-08-15T01:14:00,19.65,40
2026-08-15T01:15:00,19.68,40
2026-08-15T01:16:00,20.29,37
2026-08-15T01:17:00,19.21,38
2026-08-15T01:18:00,21.19,37
2026-08-15T01:19:00,19.63,40
2026-08-15T01:20:00,18.83,39
2026-08-15T01:21:00,18.88,40
2026-08-15T01:22:00,19.89,34
2026-08-15T01:23:00,21.23,37
2026-08-15T01:24:00,21.48,35
2026-08-15T01:25:00,18.41,40
2026-08-15T01:26:00,19.48,35
2026-08-15T01:27:00,18.96,37
2026-08-15T01:28:00,19.07,43
2026-08-15T01:29:00,19.75,36
2026-08-15T01:30:00,20.41,31
2026-08-15T01:31:00,17.22,38
2026-08-15T01:32:00,18.87,38
2026-08-15T01:33:00,18.99,34
2026-08-15T01:34:00,20.43,35
2026-08-15T01:35:00,18.73,32
2026-08-15T01:36:00,19.35,38
2026-08-15T01:37:00,20.89,34
2026-08-15T01:38:00,18.86,38
2026-08-15T01:39:00,21.73,32
2026-08-15T01:40:00,21.85,30
2026-08-15T01:41:00,19.18,34
2026-08-15T01:42:00,19.09,37
2026-08-15T01:43:00,19.97,33
2026-08-15T01:44:00,18.72,39
2026-08-15T01:45:00,20.72,36
2026-08-15T01:46:00,20.45,35
2026-08-15T01:47:00,20.78,38
2026-08-15T01:48:00,19.88,33
2026-08-15T01:49:00,19.68,39
2026-08-15T01:50:00,20.27,42
2026-08-15T01:51:00,22.33,33
2026-08-15T01:52:00,23.3,34
2026-08-15T01:53:00,20.71,39
2026-08-15T01:54:00,21.99,33
2026-08-15T01:55:00,21.48,35
2026-08-15T01:56:00,20.49,35
2026-08-15T01:57:00,22.2,36
2026-08-15T01:58:00,21.78,35
2026-08-15T01:59:00,23.88,27
2026-08-15T02:00:00,22.18,31
2026-08-15T02:01:00,23.79,28
2026-08-15T02:02:00,22.06,28
2026-08-15T02:03:00,21.9,25
2026-08-15T02:04:00,20.02,28
2026-08-15T02:05:00,23.12,28
2026-08-15T02:06:00,21.27,33
2026-08-15T02:07:00,21.5,30
2026-08-15T02:08:00,19.08,28
2026-08-15T02:09:00,20.58,28
2026-08-15T02:10:00,23.51,26
2026-08-15T02:11:00,20.44,27
2026-08-15T02:12:00,19.71,25
2026-08-15T02:13:00,21.32,25
2026-08-15T02:14:00,19.34,25
2026-08-15T02:15:00,21.0,19
2026-08-15T02:16:00,18.61,26
2026-08-15T02:17:00,18.29,23
2026-08-15T02:18:00,18.09,25
2026-08-15T02:19:00,19.09,32
2026-08-15T02:20:00,17.72,31
2026-08-15T02:21:00,17.15,25
2026-08-15T02:22:00,17.66,30
2026-08-15T02:23:00,18.89,35
2026-08-15T02:24:00,20.92,29
2026-08-15T02:25:00,16.84,36
2026-08-15T02:26:00,17.63,39
2026-08-15T02:27:00,17.96,30
2026-08-15T02:28:00,19.01,35
2026-08-15T02:29:00,18.29,33
2026-08-15T02:30:00,21.44,30
2026-08-15T02:31:00,20.47,29
2026-08-15T02:32:00,16.6,36
2026-08-15T02:33:00,17.6,38
2026-08-15T02:34:00,16.34,36
2026-08-15T02:35:00,18.22,30
2026-08-15T02:36:00,17.51,30
2026-08-15T02:37:00,15.9,43
2026-08-15T02:38:00,16.55,33
2026-08-15T02:39:00,15.02,38
2026-08-15T02:40:00,15.96,34
2026-08-15T02:41:00,16.68,31
2026-08-15T02:42:00,16.19,34
2026-08-15T02:43:00,15.86,33
2026-08-15T02:44:00,17.98,34
2026-08-15T02:45:00,16.45,40
2026-08-15T02:46:00,17.14,33
2026-08-15T02:47:00,13.57,41
2026-08-15T02:48:00,15.64,41
2026-08-15T02:49:00,15.85,31
2026-08-15T02:50:00,14.41,36
2026-08-15T02:51:00,16.6,34
2026-08-15T02:52:00,15.76,33
2026-08-15T02:53:00,17.34,32
2026-08-15T02:54:00,16.96,31
2026-08-15T02:55:00,18.05,30
2026-08-15T02:56:00,17.88,30
2026-08-15T02:57:00,16.84,26
2026-08-15T02:58:00,16.82,30
2026-08-15T02:59:00,18.14,30
2026-08-15T03:00:00,17.74,29
2026-08-15T03:01:00,15.66,27
2026-08-15T03:02:00,16.45,30
2026-08-15T03:03:00,17.29,32
2026-08-15T03:04:00,15.87,32
