fecha,velocidad,direccion
2026-08-27T00:00:00,22.08,360
2026-08-27T00:01:00,20.86,358
2026-08-27T00:02:00,19.04,356
2026-08-27T00:03:00,20.04,354
2026-08-27T00:04:00,20.28,357
2026-08-27T00:05:00,21.34,355
2026-08-27T00:06:00,22.45,352
2026-08-27T00:07:00,19.87,354
2026-08-27T00:08:00,21.99,3
2026-08-27T00:09:00,22.18,357
2026-08-27T00:10:00,22.44,356
2026-08-27T00:11:00,22.45,353
2026-08-27T00:12:00,23.62,355
2026-08-27T00:13:00,26.08,350
2026-08-27T00:14:00,25.07,353
2026-08-27T00:15:00,25.41,358
2026-08-27T00:16:00,25.93,354
2026-08-27T00:17:00,28.04,359
2026-08-27T00:18:00,26.76,359
2026-08-27T00:19:00,31.28,357
2026-08-27T00:20:00,32.94,359
2026-08-27T00:21:00,26.07,358
2026-08-27T00:22:00,31.81,355
2026-08-27T00:23:00,30.72,0
2026-08-27T00:24:00,25.37,358
2026-08-27T00:25:00,26.35,2
2026-08-27T00:26:00,26.38,1
2026-08-27T00:27:00,28.44,7
2026-08-27T00:28:00,28.59,4
2026-08-27T00:29:00,27.51,3
2026-08-27T00:30:00,25.85,359
2026-08-27T00:31:00,26.91,358
2026-08-27T00:32:00,24.92,359
2026-08-27T00:33:00,26.79,358
2026-08-27T00:34:00,22.44,6
2026-08-27T00:35:00,27.22,4
2026-08-27T00:36:00,24.39,2
2026-08-27T00:37:00,24.4,3
2026-08-27T00:38:00,25.34,4
2026-08-27T00:39:00,26.32,0
2026-08-27T00:40:00,25.54,3
2026-08-27T00:41:00,22.57,2
2026-08-27T00:42:00,24.16,2
2026-08-27T00:43:00,20.9,5
2026-08-27T00:44:00,23.94,8
2026-08-27T00:45:00,25.43,6
2026-08-27T00:46:00,21.81,6
2026-08-27T00:47:00,24.96,0
2026-08-27T00:48:00,25.75,355
2026-08-27T00:49:00,23.49,1
2026-08-27T00:50:00,24.97,2
2026-08-27T00:51:00,26.65,350
2026-08-27T00:52:00,25.62,0
2026-08-27T00:53:00,25.19,356
2026-08-27T00:54:00,25.88,353
