fecha,velocidad,direccion
2026-09-13T00:00:00,22.82,197
2026-09-13T00:01:00,19.11,194
2026-09-13T00:02:00,16.63,200
2026-09-13T00:03:00,18.95,204
2026-09-13T00:04:00,21.08,203
2026-09-13T00:05:00,19.8,191
2026-09-13T00:06:00,19.69,185
2026-09-13T00:07:00,16.13,182
2026-09-13T00:08:00,18.04,186
2026-09-13T00:09:00,14.51,182
2026-09-13T00:10:00,17.66,178
2026-09-13T00:11:00,15.76,179
2026-09-13T00:12:00,10.35,166
2026-09-13T00:13:00,9.19,161
2026-09-13T00:14:00,10.53,192
2026-09-13T00:15:00,11.38,192
2026-09-13T00:16:00,8.54,175
2026-09-13T00:17:00,10.54,182
2026-09-13T00:18:00,13.78,196
2026-09-13T00:19:00,14.04,206
2026-09-13T00:20:00,12.08,223
2026-09-13T00:21:00,11.17,223
2026-09-13T00:22:00,16.27,206
2026-09-13T00:23:00,15.85,216
2026-09-13T00:24:00,13.71,219
2026-09-13T00:25:00,13.89,214
2026-09-13T00:26:00,15.18,213
2026-09-13T00:27:00,13.76,204
2026-09-13T00:28:00,13.79,193
2026-09-13T00:29:00,16.92,220
2026-09-13T00:30:00,19.03,216
2026-09-13T00:31:00,20.69,208
2026-09-13T00:32:00,21.97,207
2026-09-13T00:33:00,22.51,203
2026-09-13T00:34:00,26.33,202
2026-09-13T00:35:00,24.31,207
2026-09-13T00:36:00,25.53,214
2026-09-13T00:37:00,24.2,208
2026-09-13T00:38:00,20.77,213
2026-09-13T00:39:00,17.64,220
2026-09-13T00:40:00,20.56,217
2026-09-13T00:41:00,22.8,204
2026-09-13T00:42:00,23.51,205
2026-09-13T00:43:00,19.75,185
2026-09-13T00:44:00,17.19,172
2026-09-13T00:45:00,17.8,178
2026-09-13T00:46:00,12.69,178
2026-09-13T00:47:00,10.98,168
2026-09-13T00:48:00,10.46,156
2026-09-13T00:49:00,10.77,153
2026-09-13T00:50:00,12.21,149
2026-09-13T00:51:00,11.78,156
2026-09-13T00:52:00,7.17,153
2026-09-13T00:53:00,7.27,160
2026-09-13T00:54:00,9.29,154
2026-09-13T00:55:00,11.25,150
2026-09-13T00:56:00,12.15,149
2026-09-13T00:57:00,13.87,154
2026-09-13T00:58:00,12.08,151
2026-09-13T00:59:00,8.35,148
2026-09-13T01:00:00,6.61,155
2026-09-13T01:01:00,6.0,205
2026-09-13T01:02:00,3.08,195
2026-09-13T01:03:00,3.89,178
2026-09-13T01:04:00,8.03,189
2026-09-13T01:05:00,6.84,180
2026-09-13T01:06:00,17.24,181
2026-09-13T01:07:00,16.36,178
2026-09-13T01:08:00,18.42,177
2026-09-13T01:09:00,19.27,177
2026-09-13T01:10:00,16.47,177
2026-09-13T01:11:00,14.55,158
2026-09-13T01:12:00,12.58,145
2026-09-13T01:13:00,11.74,151
2026-09-13T01:14:00,8.87,167
2026-09-13T01:15:00,15.86,179
2026-09-13T01:16:00,15.78,173
2026-09-13T01:17:00,16.24,186
2026-09-13T01:18:00,16.97,173
2026-09-13T01:19:00,12.25,176
2026-09-13T01:20:00,14.87,184
2026-09-13T01:21:00,14.77,180
2026-09-13T01:22:00,9.65,176
2026-09-13T01:23:00,11.13,185
2026-09-13T01:24:00,10.69,153
2026-09-13T01:25:00,13.07,159
2026-09-13T01:26:00,13.97,168
2026-09-13T01:27:00,14.9,177
2026-09-13T01:28:00,14.03,182
2026-09-13T01:29:00,17.46,200
2026-09-13T01:30:00,18.54,205
2026-09-13T01:31:00,22.52,201
2026-09-13T01:32:00,27.47,203
2026-09-13T01:33:00,23.35,208
2026-09-13T01:34:00,19.19,206
2026-09-13T01:35:00,18.09,211
2026-09-13T01:36:00,17.68,207
2026-09-13T01:37:00,12.75,215
2026-09-13T01:38:00,17.18,217
2026-09-13T01:39:00,14.63,229
2026-09-13T01:40:00,15.16,216
2026-09-13T01:41:00,14.98,200
2026-09-13T01:42:00,11.58,197
2026-09-13T01:43:00,14.07,209
2026-09-13T01:44:00,14.92,213
2026-09-13T01:45:00,10.81,201
2026-09-13T01:46:00,9.49,201
2026-09-13T01:47:00,10.52,215
2026-09-13T01:48:00,12.39,223
2026-09-13T01:49:00,15.73,206
2026-09-13T01:50:00,17.15,200
2026-09-13T01:51:00,14.05,202
2026-09-13T01:52:00,14.66,210
2026-09-13T01:53:00,13.72,203
2026-09-13T01:54:00,10.3,200
2026-09-13T01:55:00,11.52,221
2026-09-13T01:56:00,14.16,226
2026-09-13T01:57:00,13.74,229
2026-09-13T01:58:00,11.35,223
2026-09-13T01:59:00,10.07,232
2026-09-13T02:00:00,13.45,236
2026-09-13T02:01:00,13.17,227
2026-09-13T02:02:00,16.73,220
2026-09-13T02:03:00,17.7,228
2026-09-13T02:04:00,15.41,228
2026-09-13T02:05:00,17.16,219
2026-09-13T02:06:00,16.92,211
2026-09-13T02:07:00,19.47,219
2026-09-13T02:08:00,21.23,212
2026-09-13T02:09:00,21.53,207
2026-09-13T02:10:00,19.24,208
2026-09-13T02:11:00,18.99,197
2026-09-13T02:12:00,22.74,187
2026-09-13T02:13:00,19.53,186
2026-09-13T02:14:00,22.4,198
2026-09-13T02:15:00,21.97,204
2026-09-13T02:16:00,18.19,201
2026-09-13T02:17:00,13.59,192
2026-09-13T02:18:00,11.68,174
2026-09-13T02:19:00,9.87,156
2026-09-13T02:20:00,6.9,140
2026-09-13T02:21:00,5.36,148
2026-09-13T02:22:00,5.88,157
2026-09-13T02:23:00,6.85,176
2026-09-13T02:24:00,5.69,164
2026-09-13T02:25:00,6.84,188
2026-09-13T02:26:00,11.82,180
2026-09-13T02:27:00,17.39,182
2026-09-13T02:28:00,15.82,187
2026-09-13T02:29:00,15.58,186
2026-09-13T02:30:00,17.12,194
2026-09-13T02:31:00,18.27,203
2026-09-13T02:32:00,18.91,191
2026-09-13T02:33:00,16.82,194
2026-09-13T02:34:00,21.52,208
2026-09-13T02:35:00,22.75,210
2026-09-13T02:36:00,17.72,206
2026-09-13T02:37:00,16.04,207
2026-09-13T02:38:00,13.93,214
2026-09-13T02:39:00,15.86,192
2026-09-13T02:40:00,17.29,193
2026-09-13T02:41:00,12.79,197
2026-09-13T02:42:00,12.21,200
2026-09-13T02:43:00,10.41,197
2026-09-13T02:44:00,11.94,196
2026-09-13T02:45:00,9.61,187
2026-09-13T02:46:00,12.21,185
2026-09-13T02:47:00,14.02,192
2026-09-13T02:48:00,12.51,200
2026-09-13T02:49:00,15.39,199
2026-09-13T02:50:00,17.8,194
2026-09-13T02:51:00,15.96,187
2026-09-13T02:52:00,14.32,201
2026-09-13T02:53:00,12.47,205
2026-09-13T02:54:00,8.33,200
2026-09-13T02:55:00,5.75,199
2026-09-13T02:56:00,5.96,198
2026-09-13T02:57:00,11.79,194
2026-09-13T02:58:00,10.92,191
2026-09-13T02:59:00,10.4,190
2026-09-13T03:00:00,13.37,210
2026-09-13T03:01:00,9.9,197
2026-09-13T03:02:00,14.56,212
2026-09-13T03:03:00,11.37,175
2026-09-13T03:04:00,21.37,197
2026-09-13T03:05:00,19.78,205
2026-09-13T03:06:00,15.95,202
2026-09-13T03:07:00,17.34,202
2026-09-13T03:08:00,19.55,210
2026-09-13T03:09:00,19.03,203
2026-09-13T03:10:00,18.75,200
2026-09-13T03:11:00,20.06,192
2026-09-13T03:12:00,22.04,198
2026-09-13T03:13:00,18.43,200
2026-09-13T03:14:00,21.19,209
2026-09-13T03:15:00,19.16,211
2026-09-13T03:16:00,19.48,218
2026-09-13T03:17:00,14.91,216
2026-09-13T03:18:00,12.84,198
2026-09-13T03:19:00,11.75,210
2026-09-13T03:20:00,16.96,212
2026-09-13T03:21:00,25.38,219
2026-09-13T03:22:00,20.04,222
2026-09-13T03:23:00,14.6,210
2026-09-13T03:24:00,13.46,218
2026-09-13T03:25:00,16.3,220
2026-09-13T03:26:00,15.22,214
2026-09-13T03:27:00,6.61,174
2026-09-13T03:28:00,12.06,224
2026-09-13T03:29:00,14.56,228
2026-09-13T03:30:00,17.02,216
2026-09-13T03:31:00,19.47,214
2026-09-13T03:32:00,17.74,218
2026-09-13T03:33:00,17.32,220
2026-09-13T03:34:00,15.28,199
2026-09-13T03:35:00,17.16,205
2026-09-13T03:36:00,18.03,213
2026-09-13T03:37:00,14.82,211
2026-09-13T03:38:00,14.44,214
2026-09-13T03:39:00,16.23,209
2026-09-13T03:40:00,13.78,202
2026-09-13T03:41:00,14.77,203
2026-09-13T03:42:00,14.42,192
2026-09-13T03:43:00,12.58,181
2026-09-13T03:44:00,10.93,180
2026-09-13T03:45:00,13.01,204
2026-09-13T03:46:00,17.4,218
2026-09-13T03:47:00,18.41,224
2026-09-13T03:48:00,13.77,220
2026-09-13T03:49:00,13.96,232
2026-09-13T03:50:00,12.74,246
2026-09-13T03:51:00,13.81,226
2026-09-13T03:52:00,18.82,203
2026-09-13T03:53:00,17.05,196
2026-09-13T03:54:00,13.2,173
2026-09-13T03:55:00,11.25,180
2026-09-13T03:56:00,10.17,170
2026-09-13T03:57:00,11.83,167
2026-09-13T03:58:00,11.41,160
2026-09-13T03:59:00,13.18,208
2026-09-13T04:00:00,10.07,200
2026-09-13T04:01:00,11.21,195
2026-09-13T04:02:00,14.38,211
2026-09-13T04:03:00,16.09,212
2026-09-13T04:04:00,13.73,209
2026-09-13T04:05:00,15.79,226
2026-09-13T04:06:00,20.84,232
2026-09-13T04:07:00,21.28,227
2026-09-13T04:08:00,23.07,226
2026-09-13T04:09:00,17.0,229
2026-09-13T04:10:00,18.7,234
2026-09-13T04:11:00,14.13,251
2026-09-13T04:12:00,11.56,248
2026-09-13T04:13:00,6.76,261
2026-09-13T04:14:00,6.08,252
2026-09-13T04:15:00,9.77,215
2026-09-13T04:16:00,11.54,200
2026-09-13T04:17:00,12.39,203
2026-09-13T04:18:00,8.53,202
2026-09-13T04:19:00,11.64,198
2026-09-13T04:20:00,9.89,200
2026-09-13T04:21:00,6.21,222
2026-09-13T04:22:00,7.94,212
2026-09-13T04:23:00,11.26,230
2026-09-13T04:24:00,15.1,245
2026-09-13T04:25:00,15.38,253
2026-09-13T04:26:00,17.01,277
2026-09-13T04:27:00,13.62,290
2026-09-13T04:28:00,14.19,279
2026-09-13T04:29:00,9.31,294
2026-09-13T04:30:00,11.15,282
2026-09-13T04:31:00,7.9,291
2026-09-13T04:32:00,8.64,309
2026-09-13T04:33:00,9.73,316
2026-09-13T04:34:00,9.61,320
2026-09-13T04:35:00,11.05,318
2026-09-13T04:36:00,10.29,317
2026-09-13T04:37:00,11.74,315
2026-09-13T04:38:00,11.43,314
2026-09-13T04:39:00,10.91,317
2026-09-13T04:40:00,12.38,319
2026-09-13T04:41:00,12.46,318
2026-09-13T04:42:00,11.05,321
2026-09-13T04:43:00,10.79,316
2026-09-13T04:44:00,11.68,319
2026-09-13T04:45:00,9.91,315
2026-09-13T04:46:00,9.3,323
2026-09-13T04:47:00,8.26,315
2026-09-13T04:48:00,9.08,316
2026-09-13T04:49:00,7.6,312
2026-09-13T04:50:00,7.19,314
2026-09-13T04:51:00,9.17,331
2026-09-13T04:52:00,8.17,317
2026-09-13T04:53:00,7.98,320
2026-09-13T04:54:00,8.91,335
2026-09-13T04:55:00,10.5,342
2026-09-13T04:56:00,8.59,339
2026-09-13T04:57:00,9.43,339
2026-09-13T04:58:00,9.81,326
2026-09-13T04:59:00,8.61,332
2026-09-13T05:00:00,9.14,339
2026-09-13T05:01:00,8.64,338
2026-09-13T05:02:00,9.6,349
2026-09-13T05:03:00,8.51,346
2026-09-13T05:04:00,9.29,323
2026-09-13T05:05:00,9.79,329
2026-09-13T05:06:00,9.15,332
2026-09-13T05:07:00,10.55,340
2026-09-13T05:08:00,10.88,341
2026-09-13T05:09:00,10.72,340
2026-09-13T05:10:00,11.0,338
2026-09-13T05:11:00,11.52,338
2026-09-13T05:12:00,10.4,336
2026-09-13T05:13:00,10.86,333
2026-09-13T05:14:00,8.41,332
2026-09-13T05:15:00,8.31,331
2026-09-13T05:16:00,8.36,331
2026-09-13T05:17:00,6.95,336
2026-09-13T05:18:00,8.21,347
2026-09-13T05:19:00,11.3,328
2026-09-13T05:20:00,8.93,339
2026-09-13T05:21:00,9.86,330
2026-09-13T05:22:00,11.09,346
2026-09-13T05:23:00,10.04,327
2026-09-13T05:24:00,8.86,340
2026-09-13T05:25:00,10.19,338
2026-09-13T05:26:00,10.08,339
2026-09-13T05:27:00,8.68,337
2026-09-13T05:28:00,5.9,328
2026-09-13T05:29:00,8.03,323
2026-09-13T05:30:00,9.65,333
2026-09-13T05:31:00,8.42,343
2026-09-13T05:32:00,8.39,325
2026-09-13T05:33:00,6.84,316
2026-09-13T05:34:00,5.18,323
2026-09-13T05:35:00,7.38,317
2026-09-13T05:36:00,7.74,328
2026-09-13T05:37:00,7.42,292
2026-09-13T05:38:00,6.48,315
2026-09-13T05:39:00,8.28,307
2026-09-13T05:40:00,7.09,316
2026-09-13T05:41:00,7.2,309
2026-09-13T05:42:00,8.71,323
2026-09-13T05:43:00,7.31,330
2026-09-13T05:44:00,8.6,330
2026-09-13T05:45:00,5.0,314
2026-09-13T05:46:00,9.65,336
